send_time,recv_time,delay
1.11122,1.11134,0.000120394
1.1224,1.12252,0.000119394
1.1336,1.13372,0.000119394
1.1448,1.14492,0.000119394
1.156,1.15612,0.000119394
1.1672,1.16732,0.000119394
1.1784,1.17852,0.000119394
1.1896,1.18972,0.000119394
1.2008,1.20092,0.000119394
1.212,1.21212,0.000119394
1.2232,1.22332,0.000119394
1.2344,1.23452,0.000119394
1.2456,1.24572,0.000119394
1.2568,1.25692,0.000119394
1.268,1.26812,0.000119394
1.2792,1.27932,0.000119394
1.2904,1.29052,0.000119394
1.3016,1.30172,0.000119394
1.3128,1.31292,0.000119394
1.324,1.32412,0.000119394
1.3352,1.33532,0.000119394
1.3464,1.34652,0.000119394
1.3576,1.35772,0.000119394
1.3688,1.36892,0.000119394
1.38,1.38012,0.000119394
1.3912,1.39132,0.000119394
1.4024,1.40252,0.000119394
1.4136,1.41372,0.000119394
1.4248,1.42492,0.000119394
1.436,1.43612,0.000119394
1.4472,1.44732,0.000119394
1.4584,1.45852,0.000119394
1.4696,1.46972,0.000119394
1.4808,1.48092,0.000119394
1.492,1.49212,0.000119394
1.5032,1.50332,0.000119394
1.5144,1.51452,0.000119394
1.5256,1.52572,0.000119394
1.5368,1.53692,0.000119394
1.548,1.54812,0.000119394
1.5592,1.55932,0.000119394
1.5704,1.57052,0.000119394
1.5816,1.58172,0.000119394
1.5928,1.59292,0.000119394
1.604,1.60412,0.000119394
1.6152,1.61532,0.000119394
1.6264,1.62652,0.000119394
1.6376,1.63772,0.000119394
1.6488,1.64892,0.000119394
1.66,1.66012,0.000119394
1.6712,1.67132,0.000119394
1.6824,1.68252,0.000119394
1.6936,1.69372,0.000119394
1.7048,1.70492,0.000119394
1.716,1.71612,0.000119394
1.7272,1.72732,0.000119394
1.7384,1.73852,0.000119394
1.7496,1.74972,0.000119394
1.7608,1.76092,0.000119394
1.772,1.77212,0.000119394
1.7832,1.78332,0.000119394
1.7944,1.79452,0.000119394
1.8056,1.80572,0.000119394
1.8168,1.81692,0.000119394
1.828,1.82812,0.000119394
1.8392,1.83932,0.000119394
1.8504,1.85052,0.000119394
1.8616,1.86172,0.000119394
1.8728,1.87292,0.000119394
1.884,1.88412,0.000119394
1.8952,1.89532,0.000119394
1.9064,1.90652,0.000119394
1.9176,1.91772,0.000119394
1.9288,1.92892,0.000119394
1.94,1.94012,0.000119394
1.9512,1.95132,0.000119394
1.9624,1.96252,0.000119394
1.9736,1.97372,0.000119394
1.9848,1.98492,0.000119394
1.996,1.99612,0.000119394
2.0072,2.00732,0.000119394
2.0184,2.01852,0.000119394
2.0296,2.02972,0.000119394
2.0408,2.04092,0.000119394
2.052,2.05212,0.000119394
2.0632,2.06332,0.000119394
2.0744,2.07452,0.000119394
2.0856,2.08572,0.000119394
2.0968,2.09692,0.000119394
2.108,2.10812,0.000119394
2.1192,2.11932,0.000119394
2.1304,2.13052,0.000119394
2.1416,2.14172,0.000119394
2.1528,2.15292,0.000119394
2.164,2.16412,0.000119394
2.1752,2.17532,0.000119394
2.1864,2.18652,0.000119394
2.1976,2.19772,0.000119394
2.2088,2.20892,0.000119394
2.22,2.22012,0.000119394
2.2312,2.23132,0.000119394
2.2424,2.24252,0.000119394
2.2536,2.25372,0.000119394
2.2648,2.26492,0.000119394
2.276,2.27612,0.000119394
2.2872,2.28732,0.000119394
2.2984,2.29852,0.000119394
2.3096,2.30972,0.000119394
2.3208,2.32092,0.000119394
2.332,2.33212,0.000119394
2.3432,2.34332,0.000119394
2.3544,2.35452,0.000119394
2.3656,2.36572,0.000119394
2.3768,2.37692,0.000119394
2.388,2.38812,0.000119394
2.3992,2.39932,0.000119394
2.4104,2.41052,0.000119394
2.4216,2.42172,0.000119394
2.4328,2.43292,0.000119394
2.444,2.44412,0.000119394
2.4552,2.45532,0.000119394
2.4664,2.46652,0.000119394
2.4776,2.47772,0.000119394
2.4888,2.48892,0.000119394
2.5,2.50012,0.000119394
2.5112,2.51132,0.000119394
2.5224,2.52252,0.000119394
2.5336,2.53372,0.000119394
2.5448,2.54492,0.000119394
2.556,2.55612,0.000119394
2.5672,2.56732,0.000119394
2.5784,2.57852,0.000119394
2.5896,2.58972,0.000119394
2.6008,2.60092,0.000119394
2.612,2.61212,0.000119394
2.6232,2.62332,0.000119394
2.6344,2.63452,0.000119394
2.6456,2.64572,0.000119394
2.6568,2.65692,0.000119394
2.668,2.66812,0.000119394
2.6792,2.67932,0.000119394
2.6904,2.69052,0.000119394
2.7016,2.70172,0.000119394
2.7128,2.71292,0.000119394
2.724,2.72412,0.000119394
2.7352,2.73532,0.000119394
2.7464,2.74652,0.000119394
2.7576,2.75772,0.000119394
2.7688,2.76892,0.000119394
2.78,2.78012,0.000119394
2.7912,2.79132,0.000119394
2.8024,2.80252,0.000119394
2.8136,2.81372,0.000119394
2.8248,2.82492,0.000119394
2.836,2.83612,0.000119394
2.8472,2.84732,0.000119394
2.8584,2.85852,0.000119394
2.8696,2.86972,0.000119394
2.8808,2.88092,0.000119394
2.892,2.89212,0.000119394
2.9032,2.90332,0.000119394
2.9144,2.91452,0.000119394
2.9256,2.92572,0.000119394
2.9368,2.93692,0.000119394
2.948,2.94812,0.000119394
2.9592,2.95932,0.000119394
2.9704,2.97052,0.000119394
2.9816,2.98172,0.000119394
2.9928,2.99292,0.000119394
3.004,3.00412,0.000119394
3.0152,3.01532,0.000119394
3.0264,3.02652,0.000119394
3.0376,3.03772,0.000119394
3.0488,3.04892,0.000119394
3.06,3.06012,0.000119394
3.0712,3.07132,0.000119394
3.0824,3.08252,0.000119394
3.0936,3.09372,0.000119394
3.1048,3.10492,0.000119394
3.116,3.11612,0.000119394
3.1272,3.12732,0.000119394
3.1384,3.13852,0.000119394
3.1496,3.14972,0.000119394
3.1608,3.16092,0.000119394
3.172,3.17212,0.000119394
3.1832,3.18332,0.000119394
3.1944,3.19452,0.000119394
3.2056,3.20572,0.000119394
3.2168,3.21692,0.000119394
3.228,3.22812,0.000119394
