send_time,recv_time,delay
1.10402,1.10407,4.8394e-05
1.108,1.10805,4.7394e-05
1.112,1.11205,4.7394e-05
1.116,1.11605,4.7394e-05
1.12,1.12005,4.7394e-05
1.124,1.12405,4.7394e-05
1.128,1.12805,4.7394e-05
1.132,1.13205,4.7394e-05
1.136,1.13605,4.7394e-05
1.14,1.14005,4.7394e-05
1.144,1.14405,4.7394e-05
1.148,1.14805,4.7394e-05
1.152,1.15205,4.7394e-05
1.156,1.15605,4.7394e-05
1.16,1.16005,4.7394e-05
1.164,1.16405,4.7394e-05
1.168,1.16805,4.7394e-05
1.172,1.17205,4.7394e-05
1.176,1.17605,4.7394e-05
1.18,1.18005,4.7394e-05
1.184,1.18405,4.7394e-05
1.188,1.18805,4.7394e-05
1.192,1.19205,4.7394e-05
1.196,1.19605,4.7394e-05
1.2,1.20005,4.7394e-05
1.204,1.20405,4.7394e-05
1.208,1.20805,4.7394e-05
1.212,1.21205,4.7394e-05
1.216,1.21605,4.7394e-05
1.22,1.22005,4.7394e-05
1.224,1.22405,4.7394e-05
1.228,1.22805,4.7394e-05
1.232,1.23205,4.7394e-05
1.236,1.23605,4.7394e-05
1.24,1.24005,4.7394e-05
1.244,1.24405,4.7394e-05
1.248,1.24805,4.7394e-05
1.252,1.25205,4.7394e-05
1.256,1.25605,4.7394e-05
1.26,1.26005,4.7394e-05
1.264,1.26405,4.7394e-05
1.268,1.26805,4.7394e-05
1.272,1.27205,4.7394e-05
1.276,1.27605,4.7394e-05
1.28,1.28005,4.7394e-05
1.284,1.28405,4.7394e-05
1.288,1.28805,4.7394e-05
1.292,1.29205,4.7394e-05
1.296,1.29605,4.7394e-05
1.3,1.30005,4.7394e-05
1.304,1.30405,4.7394e-05
1.308,1.30805,4.7394e-05
1.312,1.31205,4.7394e-05
1.316,1.31605,4.7394e-05
1.32,1.32005,4.7394e-05
1.324,1.32405,4.7394e-05
1.328,1.32805,4.7394e-05
1.332,1.33205,4.7394e-05
1.336,1.33605,4.7394e-05
1.34,1.34005,4.7394e-05
1.344,1.34405,4.7394e-05
1.348,1.34805,4.7394e-05
1.352,1.35205,4.7394e-05
1.356,1.35605,4.7394e-05
1.36,1.36005,4.7394e-05
1.364,1.36405,4.7394e-05
1.368,1.36805,4.7394e-05
1.372,1.37205,4.7394e-05
1.376,1.37605,4.7394e-05
1.38,1.38005,4.7394e-05
1.384,1.38405,4.7394e-05
1.388,1.38805,4.7394e-05
1.392,1.39205,4.7394e-05
1.396,1.39605,4.7394e-05
1.4,1.40005,4.7394e-05
1.404,1.40405,4.7394e-05
1.408,1.40805,4.7394e-05
1.412,1.41205,4.7394e-05
1.416,1.41605,4.7394e-05
1.42,1.42005,4.7394e-05
1.424,1.42405,4.7394e-05
1.428,1.42805,4.7394e-05
1.432,1.43205,4.7394e-05
1.436,1.43605,4.7394e-05
1.44,1.44005,4.7394e-05
1.444,1.44405,4.7394e-05
1.448,1.44805,4.7394e-05
1.452,1.45205,4.7394e-05
1.456,1.45605,4.7394e-05
1.46,1.46005,4.7394e-05
1.464,1.46405,4.7394e-05
1.468,1.46805,4.7394e-05
1.472,1.47205,4.7394e-05
1.476,1.47605,4.7394e-05
1.48,1.48005,4.7394e-05
1.484,1.48405,4.7394e-05
1.488,1.48805,4.7394e-05
1.492,1.49205,4.7394e-05
1.496,1.49605,4.7394e-05
1.5,1.50005,4.7394e-05
1.504,1.50405,4.7394e-05
1.508,1.50805,4.7394e-05
1.512,1.51205,4.7394e-05
1.516,1.51605,4.7394e-05
1.52,1.52005,4.7394e-05
1.524,1.52405,4.7394e-05
1.528,1.52805,4.7394e-05
1.532,1.53205,4.7394e-05
1.536,1.53605,4.7394e-05
1.54,1.54005,4.7394e-05
1.544,1.54405,4.7394e-05
1.548,1.54805,4.7394e-05
1.552,1.55205,4.7394e-05
1.556,1.55605,4.7394e-05
1.56,1.56005,4.7394e-05
1.564,1.56405,4.7394e-05
1.568,1.56805,4.7394e-05
1.572,1.57205,4.7394e-05
1.576,1.57605,4.7394e-05
1.58,1.58005,4.7394e-05
1.584,1.58405,4.7394e-05
1.588,1.58805,4.7394e-05
1.592,1.59205,4.7394e-05
1.596,1.59605,4.7394e-05
1.6,1.60005,4.7394e-05
1.604,1.60405,4.7394e-05
1.608,1.60805,4.7394e-05
1.612,1.61205,4.7394e-05
1.616,1.61605,4.7394e-05
1.62,1.62005,4.7394e-05
1.624,1.62405,4.7394e-05
1.628,1.62805,4.7394e-05
1.632,1.63205,4.7394e-05
1.636,1.63605,4.7394e-05
1.64,1.64005,4.7394e-05
1.644,1.64405,4.7394e-05
1.648,1.64805,4.7394e-05
1.652,1.65205,4.7394e-05
1.656,1.65605,4.7394e-05
1.66,1.66005,4.7394e-05
1.664,1.66405,4.7394e-05
1.668,1.66805,4.7394e-05
1.672,1.67205,4.7394e-05
1.676,1.67605,4.7394e-05
1.68,1.68005,4.7394e-05
1.684,1.68405,4.7394e-05
1.688,1.68805,4.7394e-05
1.692,1.69205,4.7394e-05
1.696,1.69605,4.7394e-05
1.7,1.70005,4.7394e-05
1.704,1.70405,4.7394e-05
1.708,1.70805,4.7394e-05
1.712,1.71205,4.7394e-05
1.716,1.71605,4.7394e-05
1.72,1.72005,4.7394e-05
1.724,1.72405,4.7394e-05
1.728,1.72805,4.7394e-05
1.732,1.73205,4.7394e-05
1.736,1.73605,4.7394e-05
1.74,1.74005,4.7394e-05
1.744,1.74405,4.7394e-05
1.748,1.74805,4.7394e-05
1.752,1.75205,4.7394e-05
1.756,1.75605,4.7394e-05
1.76,1.76005,4.7394e-05
1.764,1.76405,4.7394e-05
1.768,1.76805,4.7394e-05
1.772,1.77205,4.7394e-05
1.776,1.77605,4.7394e-05
1.78,1.78005,4.7394e-05
1.784,1.78405,4.7394e-05
1.788,1.78805,4.7394e-05
1.792,1.79205,4.7394e-05
1.796,1.79605,4.7394e-05
1.8,1.80005,4.7394e-05
1.804,1.80405,4.7394e-05
1.808,1.80805,4.7394e-05
1.812,1.81205,4.7394e-05
1.816,1.81605,4.7394e-05
1.82,1.82005,4.7394e-05
1.824,1.82405,4.7394e-05
1.828,1.82805,4.7394e-05
1.832,1.83205,4.7394e-05
1.836,1.83605,4.7394e-05
1.84,1.84005,4.7394e-05
1.844,1.84405,4.7394e-05
1.848,1.84805,4.7394e-05
1.852,1.85205,4.7394e-05
1.856,1.85605,4.7394e-05
1.86,1.86005,4.7394e-05
1.864,1.86405,4.7394e-05
1.868,1.86805,4.7394e-05
1.872,1.87205,4.7394e-05
1.876,1.87605,4.7394e-05
1.88,1.88005,4.7394e-05
1.884,1.88405,4.7394e-05
1.888,1.88805,4.7394e-05
1.892,1.89205,4.7394e-05
1.896,1.89605,4.7394e-05
1.9,1.90005,4.7394e-05
1.904,1.90405,4.7394e-05
1.908,1.90805,4.7394e-05
1.912,1.91205,4.7394e-05
1.916,1.91605,4.7394e-05
1.92,1.92005,4.7394e-05
1.924,1.92405,4.7394e-05
1.928,1.92805,4.7394e-05
1.932,1.93205,4.7394e-05
1.936,1.93605,4.7394e-05
1.94,1.94005,4.7394e-05
1.944,1.94405,4.7394e-05
1.948,1.94805,4.7394e-05
1.952,1.95205,4.7394e-05
1.956,1.95605,4.7394e-05
1.96,1.96005,4.7394e-05
1.964,1.96405,4.7394e-05
1.968,1.96805,4.7394e-05
1.972,1.97205,4.7394e-05
1.976,1.97605,4.7394e-05
1.98,1.98005,4.7394e-05
1.984,1.98405,4.7394e-05
1.988,1.98805,4.7394e-05
1.992,1.99205,4.7394e-05
1.996,1.99605,4.7394e-05
2,2.00005,4.7394e-05
2.004,2.00405,4.7394e-05
2.008,2.00805,4.7394e-05
2.012,2.01205,4.7394e-05
2.016,2.01605,4.7394e-05
2.02,2.02005,4.7394e-05
2.024,2.02405,4.7394e-05
2.028,2.02805,4.7394e-05
2.032,2.03205,4.7394e-05
2.036,2.03605,4.7394e-05
2.04,2.04005,4.7394e-05
2.044,2.04405,4.7394e-05
2.048,2.04805,4.7394e-05
2.052,2.05205,4.7394e-05
2.056,2.05605,4.7394e-05
2.06,2.06005,4.7394e-05
2.064,2.06405,4.7394e-05
2.068,2.06805,4.7394e-05
2.072,2.07205,4.7394e-05
2.076,2.07605,4.7394e-05
2.08,2.08005,4.7394e-05
2.084,2.08405,4.7394e-05
2.088,2.08805,4.7394e-05
2.092,2.09205,4.7394e-05
2.096,2.09605,4.7394e-05
2.1,2.10005,4.7394e-05
2.104,2.10405,4.7394e-05
2.108,2.10805,4.7394e-05
2.112,2.11205,4.7394e-05
2.116,2.11605,4.7394e-05
2.12,2.12005,4.7394e-05
2.124,2.12405,4.7394e-05
2.128,2.12805,4.7394e-05
2.132,2.13205,4.7394e-05
2.136,2.13605,4.7394e-05
2.14,2.14005,4.7394e-05
2.144,2.14405,4.7394e-05
2.148,2.14805,4.7394e-05
2.152,2.15205,4.7394e-05
2.156,2.15605,4.7394e-05
2.16,2.16005,4.7394e-05
2.164,2.16405,4.7394e-05
2.168,2.16805,4.7394e-05
2.172,2.17205,4.7394e-05
2.176,2.17605,4.7394e-05
2.18,2.18005,4.7394e-05
2.184,2.18405,4.7394e-05
2.188,2.18805,4.7394e-05
2.192,2.19205,4.7394e-05
2.196,2.19605,4.7394e-05
2.2,2.20005,4.7394e-05
2.204,2.20405,4.7394e-05
2.208,2.20805,4.7394e-05
2.212,2.21205,4.7394e-05
2.216,2.21605,4.7394e-05
2.22,2.22005,4.7394e-05
2.224,2.22405,4.7394e-05
2.228,2.22805,4.7394e-05
2.232,2.23205,4.7394e-05
2.236,2.23605,4.7394e-05
2.24,2.24005,4.7394e-05
2.244,2.24405,4.7394e-05
2.248,2.24805,4.7394e-05
2.252,2.25205,4.7394e-05
2.256,2.25605,4.7394e-05
2.26,2.26005,4.7394e-05
2.264,2.26405,4.7394e-05
2.268,2.26805,4.7394e-05
2.272,2.27205,4.7394e-05
2.276,2.27605,4.7394e-05
2.28,2.28005,4.7394e-05
2.284,2.28405,4.7394e-05
2.288,2.28805,4.7394e-05
2.292,2.29205,4.7394e-05
2.296,2.29605,4.7394e-05
2.3,2.30005,4.7394e-05
2.304,2.30405,4.7394e-05
2.308,2.30805,4.7394e-05
2.312,2.31205,4.7394e-05
2.316,2.31605,4.7394e-05
2.32,2.32005,4.7394e-05
2.324,2.32405,4.7394e-05
2.328,2.32805,4.7394e-05
2.332,2.33205,4.7394e-05
2.336,2.33605,4.7394e-05
2.34,2.34005,4.7394e-05
2.344,2.34405,4.7394e-05
2.348,2.34805,4.7394e-05
2.352,2.35205,4.7394e-05
2.356,2.35605,4.7394e-05
2.36,2.36005,4.7394e-05
2.364,2.36405,4.7394e-05
2.368,2.36805,4.7394e-05
2.372,2.37205,4.7394e-05
2.376,2.37605,4.7394e-05
2.38,2.38005,4.7394e-05
2.384,2.38405,4.7394e-05
2.388,2.38805,4.7394e-05
2.392,2.39205,4.7394e-05
2.396,2.39605,4.7394e-05
2.4,2.40005,4.7394e-05
2.404,2.40405,4.7394e-05
2.408,2.40805,4.7394e-05
2.412,2.41205,4.7394e-05
2.416,2.41605,4.7394e-05
2.42,2.42005,4.7394e-05
2.424,2.42405,4.7394e-05
2.428,2.42805,4.7394e-05
2.432,2.43205,4.7394e-05
2.436,2.43605,4.7394e-05
2.44,2.44005,4.7394e-05
2.444,2.44405,4.7394e-05
2.448,2.44805,4.7394e-05
2.452,2.45205,4.7394e-05
2.456,2.45605,4.7394e-05
2.46,2.46005,4.7394e-05
2.464,2.46405,4.7394e-05
2.468,2.46805,4.7394e-05
2.472,2.47205,4.7394e-05
2.476,2.47605,4.7394e-05
2.48,2.48005,4.7394e-05
2.484,2.48405,4.7394e-05
2.488,2.48805,4.7394e-05
2.492,2.49205,4.7394e-05
2.496,2.49605,4.7394e-05
2.5,2.50005,4.7394e-05
2.504,2.50405,4.7394e-05
2.508,2.50805,4.7394e-05
2.512,2.51205,4.7394e-05
2.516,2.51605,4.7394e-05
2.52,2.52005,4.7394e-05
2.524,2.52405,4.7394e-05
2.528,2.52805,4.7394e-05
2.532,2.53205,4.7394e-05
2.536,2.53605,4.7394e-05
2.54,2.54005,4.7394e-05
2.544,2.54405,4.7394e-05
2.548,2.54805,4.7394e-05
2.552,2.55205,4.7394e-05
2.556,2.55605,4.7394e-05
2.56,2.56005,4.7394e-05
2.564,2.56405,4.7394e-05
2.568,2.56805,4.7394e-05
2.572,2.57205,4.7394e-05
2.576,2.57605,4.7394e-05
2.58,2.58005,4.7394e-05
2.584,2.58405,4.7394e-05
2.588,2.58805,4.7394e-05
2.592,2.59205,4.7394e-05
2.596,2.59605,4.7394e-05
2.6,2.60005,4.7394e-05
2.604,2.60405,4.7394e-05
2.608,2.60805,4.7394e-05
2.612,2.61205,4.7394e-05
2.616,2.61605,4.7394e-05
2.62,2.62005,4.7394e-05
2.624,2.62405,4.7394e-05
2.628,2.62805,4.7394e-05
2.632,2.63205,4.7394e-05
2.636,2.63605,4.7394e-05
2.64,2.64005,4.7394e-05
2.644,2.64405,4.7394e-05
2.648,2.64805,4.7394e-05
2.652,2.65205,4.7394e-05
2.656,2.65605,4.7394e-05
2.66,2.66005,4.7394e-05
2.664,2.66405,4.7394e-05
2.668,2.66805,4.7394e-05
2.672,2.67205,4.7394e-05
2.676,2.67605,4.7394e-05
2.68,2.68005,4.7394e-05
2.684,2.68405,4.7394e-05
2.688,2.68805,4.7394e-05
2.692,2.69205,4.7394e-05
2.696,2.69605,4.7394e-05
2.7,2.70005,4.7394e-05
2.704,2.70405,4.7394e-05
2.708,2.70805,4.7394e-05
2.712,2.71205,4.7394e-05
2.716,2.71605,4.7394e-05
2.72,2.72005,4.7394e-05
2.724,2.72405,4.7394e-05
2.728,2.72805,4.7394e-05
2.732,2.73205,4.7394e-05
2.736,2.73605,4.7394e-05
2.74,2.74005,4.7394e-05
2.744,2.74405,4.7394e-05
2.748,2.74805,4.7394e-05
2.752,2.75205,4.7394e-05
2.756,2.75605,4.7394e-05
2.76,2.76005,4.7394e-05
2.764,2.76405,4.7394e-05
2.768,2.76805,4.7394e-05
2.772,2.77205,4.7394e-05
2.776,2.77605,4.7394e-05
2.78,2.78005,4.7394e-05
2.784,2.78405,4.7394e-05
2.788,2.78805,4.7394e-05
2.792,2.79205,4.7394e-05
2.796,2.79605,4.7394e-05
2.8,2.80005,4.7394e-05
2.804,2.80405,4.7394e-05
2.808,2.80805,4.7394e-05
2.812,2.81205,4.7394e-05
2.816,2.81605,4.7394e-05
2.82,2.82005,4.7394e-05
2.824,2.82405,4.7394e-05
2.828,2.82805,4.7394e-05
2.832,2.83205,4.7394e-05
2.836,2.83605,4.7394e-05
2.84,2.84005,4.7394e-05
2.844,2.84405,4.7394e-05
2.848,2.84805,4.7394e-05
2.852,2.85205,4.7394e-05
2.856,2.85605,4.7394e-05
2.86,2.86005,4.7394e-05
2.864,2.86405,4.7394e-05
2.868,2.86805,4.7394e-05
2.872,2.87205,4.7394e-05
2.876,2.87605,4.7394e-05
2.88,2.88005,4.7394e-05
2.884,2.88405,4.7394e-05
2.888,2.88805,4.7394e-05
2.892,2.89205,4.7394e-05
2.896,2.89605,4.7394e-05
2.9,2.90005,4.7394e-05
2.904,2.90405,4.7394e-05
2.908,2.90805,4.7394e-05
2.912,2.91205,4.7394e-05
2.916,2.91605,4.7394e-05
2.92,2.92005,4.7394e-05
2.924,2.92405,4.7394e-05
2.928,2.92805,4.7394e-05
2.932,2.93205,4.7394e-05
2.936,2.93605,4.7394e-05
2.94,2.94005,4.7394e-05
2.944,2.94405,4.7394e-05
2.948,2.94805,4.7394e-05
2.952,2.95205,4.7394e-05
2.956,2.95605,4.7394e-05
2.96,2.96005,4.7394e-05
2.964,2.96405,4.7394e-05
