send_time,recv_time,delay
1.12082,1.12104,0.000216364
1.1416,1.14182,0.000215364
1.1624,1.16262,0.000215364
1.1832,1.18342,0.000215364
1.204,1.20422,0.000215364
1.2248,1.22502,0.000215364
1.2456,1.24582,0.000215364
1.2664,1.26662,0.000215364
1.2872,1.28742,0.000215364
1.308,1.30822,0.000215364
1.3288,1.32902,0.000215364
1.3496,1.34982,0.000215364
1.3704,1.37062,0.000215364
1.3912,1.39142,0.000215364
1.412,1.41222,0.000215364
1.4328,1.43302,0.000215364
1.4536,1.45382,0.000215364
1.4744,1.47462,0.000215364
1.4952,1.49542,0.000215364
1.516,1.51622,0.000215364
1.5368,1.53702,0.000215364
1.5576,1.55782,0.000215364
1.5784,1.57862,0.000215364
1.5992,1.59942,0.000215364
1.62,1.62022,0.000215364
1.6408,1.64102,0.000215364
1.6616,1.66182,0.000215364
1.6824,1.68262,0.000215364
1.7032,1.70342,0.000215364
1.724,1.72422,0.000215364
1.7448,1.74502,0.000215364
1.7656,1.76582,0.000215364
1.7864,1.78662,0.000215364
1.8072,1.80742,0.000215364
1.828,1.82822,0.000215364
1.8488,1.84902,0.000215364
1.8696,1.86982,0.000215364
1.8904,1.89062,0.000215364
1.9112,1.91142,0.000215364
1.932,1.93222,0.000215364
1.9528,1.95302,0.000215364
1.9736,1.97382,0.000215364
1.9944,1.99462,0.000215364
2.0152,2.01542,0.000215364
2.036,2.03622,0.000215364
2.0568,2.05702,0.000215364
2.0776,2.07782,0.000215364
2.0984,2.09862,0.000215364
2.1192,2.11942,0.000215364
2.14,2.14022,0.000215364
2.1608,2.16102,0.000215364
2.1816,2.18182,0.000215364
2.2024,2.20262,0.000215364
2.2232,2.22342,0.000215364
2.244,2.24422,0.000215364
2.2648,2.26502,0.000215364
2.2856,2.28582,0.000215364
2.3064,2.30662,0.000215364
2.3272,2.32742,0.000215364
2.348,2.34822,0.000215364
2.3688,2.36902,0.000215364
2.3896,2.38982,0.000215364
2.4104,2.41062,0.000215364
2.4312,2.43142,0.000215364
2.452,2.45222,0.000215364
2.4728,2.47302,0.000215364
2.4936,2.49382,0.000215364
2.5144,2.51462,0.000215364
2.5352,2.53542,0.000215364
2.556,2.55622,0.000215364
2.5768,2.57702,0.000215364
2.5976,2.59782,0.000215364
2.6184,2.61862,0.000215364
2.6392,2.63942,0.000215364
2.66,2.66022,0.000215364
2.6808,2.68102,0.000215364
2.7016,2.70182,0.000215364
2.7224,2.72262,0.000215364
2.7432,2.74342,0.000215364
2.764,2.76422,0.000215364
2.7848,2.78502,0.000215364
2.8056,2.80582,0.000215364
2.8264,2.82662,0.000215364
2.8472,2.84742,0.000215364
2.868,2.86822,0.000215364
2.8888,2.88902,0.000215364
2.9096,2.90982,0.000215364
2.9304,2.93062,0.000215364
2.9512,2.95142,0.000215364
2.972,2.97222,0.000215364
2.9928,2.99302,0.000215364
3.0136,3.01382,0.000215364
3.0344,3.03462,0.000215364
3.0552,3.05542,0.000215364
3.076,3.07622,0.000215364
3.0968,3.09702,0.000215364
3.1176,3.11782,0.000215364
3.1384,3.13862,0.000215364
3.1592,3.15942,0.000215364
3.18,3.18022,0.000215364
3.2008,3.20102,0.000215364
3.2216,3.22182,0.000215364
3.2424,3.24262,0.000215364
3.2632,3.26342,0.000215364
3.284,3.28422,0.000215364
3.3048,3.30502,0.000215364
3.3256,3.32582,0.000215364
3.3464,3.34662,0.000215364
3.3672,3.36742,0.000215364
3.388,3.38822,0.000215364
3.4088,3.40902,0.000215364
3.4296,3.42982,0.000215364
3.4504,3.45062,0.000215364
3.4712,3.47142,0.000215364
3.492,3.49222,0.000215364
3.5128,3.51302,0.000215364
3.5336,3.53382,0.000215364
3.5544,3.55462,0.000215364
3.5752,3.57542,0.000215364
3.596,3.59622,0.000215364
3.6168,3.61702,0.000215364
3.6376,3.63782,0.000215364
3.6584,3.65862,0.000215364
3.6792,3.67942,0.000215364
3.7,3.70022,0.000215364
3.7208,3.72102,0.000215364
3.7416,3.74182,0.000215364
3.7624,3.76262,0.000215364
3.7832,3.78342,0.000215364
3.804,3.80422,0.000215364
3.8248,3.82502,0.000215364
3.8456,3.84582,0.000215364
3.8664,3.86662,0.000215364
3.8872,3.88742,0.000215364
3.908,3.90822,0.000215364
3.9288,3.92902,0.000215364
3.9496,3.94982,0.000215364
3.9704,3.97062,0.000215364
3.9912,3.99142,0.000215364
4.012,4.01222,0.000215364
4.0328,4.03302,0.000215364
4.0536,4.05382,0.000215364
4.0744,4.07462,0.000215364
4.0952,4.09542,0.000215364
4.116,4.11622,0.000215364
4.1368,4.13702,0.000215364
4.1576,4.15782,0.000215364
4.1784,4.17862,0.000215364
4.1992,4.19942,0.000215364
4.22,4.22022,0.000215364
4.2408,4.24102,0.000215364
4.2616,4.26182,0.000215364
4.2824,4.28262,0.000215364
4.3032,4.30342,0.000215364
4.324,4.32422,0.000215364
4.3448,4.34502,0.000215364
4.3656,4.36582,0.000215364
4.3864,4.38662,0.000215364
4.4072,4.40742,0.000215364
4.428,4.42822,0.000215364
4.4488,4.44902,0.000215364
4.4696,4.46982,0.000215364
4.4904,4.49062,0.000215364
4.5112,4.51142,0.000215364
4.532,4.53222,0.000215364
4.5528,4.55302,0.000215364
4.5736,4.57382,0.000215364
4.5944,4.59462,0.000215364
4.6152,4.61542,0.000215364
4.636,4.63622,0.000215364
4.6568,4.65702,0.000215364
4.6776,4.67782,0.000215364
4.6984,4.69862,0.000215364
4.7192,4.71942,0.000215364
4.74,4.74022,0.000215364
4.7608,4.76102,0.000215364
4.7816,4.78182,0.000215364
4.8024,4.80262,0.000215364
4.8232,4.82342,0.000215364
4.844,4.84422,0.000215364
4.8648,4.86502,0.000215364
4.8856,4.88582,0.000215364
4.9064,4.90662,0.000215364
4.9272,4.92742,0.000215364
4.948,4.94822,0.000215364
4.9688,4.96902,0.000215364
4.9896,4.98982,0.000215364
5.0104,5.01062,0.000215364
5.0312,5.03142,0.000215364
5.052,5.05222,0.000215364
5.0728,5.07302,0.000215364
5.0936,5.09382,0.000215364
5.1144,5.11462,0.000215364
5.1352,5.13542,0.000215364
5.156,5.15622,0.000215364
5.1768,5.17702,0.000215364
5.1976,5.19782,0.000215364
5.2184,5.21862,0.000215364
5.2392,5.23942,0.000215364
5.26,5.26022,0.000215364
5.2808,5.28102,0.000215364
5.3016,5.30182,0.000215364
5.3224,5.32262,0.000215364
5.3432,5.34342,0.000215364
5.364,5.36422,0.000215364
5.3848,5.38502,0.000215364
5.4056,5.40582,0.000215364
5.4264,5.42662,0.000215364
5.4472,5.44742,0.000215364
5.468,5.46822,0.000215364
5.4888,5.48902,0.000215364
5.5096,5.50982,0.000215364
5.5304,5.53062,0.000215364
5.5512,5.55142,0.000215364
5.572,5.57222,0.000215364
5.5928,5.59302,0.000215364
5.6136,5.61382,0.000215364
5.6344,5.63462,0.000215364
5.6552,5.65542,0.000215364
5.676,5.67622,0.000215364
5.6968,5.69702,0.000215364
5.7176,5.71782,0.000215364
