send_time,recv_time,packet_size
1.5032,1.503431364,1400
1.5256,1.525831364,1400
1.548,1.548231364,1400
1.5704,1.570631364,1400
1.5928,1.593031364,1400
1.6152,1.615431364,1400
1.6376,1.637831364,1400
1.66,1.660231364,1400
1.6824,1.682631364,1400
1.7048,1.705031364,1400
1.7272,1.727431364,1400
1.7496,1.749831364,1400
1.772,1.772231364,1400
1.7944,1.794631364,1400
1.8168,1.817031364,1400
1.8392,1.839431364,1400
1.8616,1.861831364,1400
1.884,1.884231364,1400
1.9064,1.906631364,1400
1.9288,1.929031364,1400
1.9512,1.951431364,1400
1.9736,1.973831364,1400
1.996,1.996231364,1400
2.0184,2.018631364,1400
2.0408,2.041031364,1400
2.0632,2.063431364,1400
2.0856,2.085831364,1400
2.108,2.108231364,1400
2.1304,2.130631364,1400
2.1528,2.153031364,1400
2.1752,2.175431364,1400
2.1976,2.197831364,1400
2.22,2.220231364,1400
2.2424,2.242631364,1400
2.2648,2.265031364,1400
2.2872,2.287431364,1400
2.3096,2.309831364,1400
2.332,2.332231364,1400
2.3544,2.354631364,1400
2.3768,2.377031364,1400
2.3992,2.399431364,1400
2.4216,2.421831364,1400
2.444,2.444231364,1400
2.4664,2.466631364,1400
2.4888,2.489031364,1400
2.5112,2.511431364,1400
2.5336,2.533831364,1400
2.556,2.556231364,1400
2.5784,2.578631364,1400
2.6008,2.601031364,1400
2.6232,2.623431364,1400
2.6456,2.645831364,1400
2.668,2.668231364,1400
2.6904,2.690631364,1400
2.7128,2.713031364,1400
2.7352,2.735431364,1400
2.7576,2.757831364,1400
2.78,2.780231364,1400
2.8024,2.802631364,1400
2.8248,2.825031364,1400
2.8472,2.847431364,1400
2.8696,2.869831364,1400
2.892,2.892231364,1400
2.9144,2.914631364,1400
2.9368,2.937031364,1400
2.9592,2.959431364,1400
2.9816,2.981831364,1400
3.004,3.004231364,1400
3.0264,3.026631364,1400
3.0488,3.049031364,1400
3.0712,3.071431364,1400
3.0936,3.093831364,1400
3.116,3.116231364,1400
3.1384,3.138631364,1400
3.1608,3.161031364,1400
3.1832,3.183431364,1400
3.2056,3.205831364,1400
3.228,3.228231364,1400
3.2504,3.250631364,1400
3.2728,3.273031364,1400
3.2952,3.295431364,1400
3.3176,3.317831364,1400
3.34,3.340231364,1400
3.3624,3.362631364,1400
3.3848,3.385031364,1400
3.4072,3.407431364,1400
3.4296,3.429831364,1400
3.452,3.452231364,1400
3.4744,3.474631364,1400
3.4968,3.497031364,1400
3.5192,3.519431364,1400
3.5416,3.541831364,1400
3.564,3.564231364,1400
3.5864,3.586631364,1400
3.6088,3.609031364,1400
3.6312,3.631431364,1400
3.6536,3.653831364,1400
3.676,3.676231364,1400
3.6984,3.698631364,1400
3.7208,3.721031364,1400
3.7432,3.743431364,1400
3.7656,3.765831364,1400
3.788,3.788231364,1400
3.8104,3.810631364,1400
3.8328,3.833031364,1400
3.8552,3.855431364,1400
3.8776,3.877831364,1400
3.9,3.900231364,1400
3.9224,3.922631364,1400
3.9448,3.945031364,1400
3.9672,3.967431364,1400
3.9896,3.989831364,1400
4.012,4.012231364,1400
4.0344,4.034631364,1400
