send_time,recv_time,packet_size
1.1088,1.113037168,550
1.1176,1.117774192,550
1.1264,1.126574192,550
1.1352,1.135374192,550
1.144,1.144174192,550
1.1528,1.152974192,550
1.1616,1.161774192,550
1.1704,1.170574192,550
1.1792,1.179374192,550
1.188,1.188174192,550
1.1968,1.196974192,550
1.2056,1.205774192,550
1.2144,1.214574192,550
1.2232,1.223374192,550
1.232,1.232174192,550
1.2408,1.240974192,550
1.2496,1.249774192,550
1.2584,1.258574192,550
1.2672,1.267374192,550
1.276,1.276174192,550
1.2848,1.284974192,550
1.2936,1.293774192,550
1.3024,1.302574192,550
1.3112,1.311374192,550
1.32,1.320174192,550
1.3288,1.328974192,550
1.3376,1.337774192,550
1.3464,1.346574192,550
1.3552,1.355374192,550
1.364,1.364174192,550
1.3728,1.372974192,550
1.3816,1.381774192,550
1.3904,1.390574192,550
1.3992,1.399374192,550
1.408,1.408174192,550
1.4168,1.416974192,550
1.4256,1.425774192,550
1.4344,1.434574192,550
1.4432,1.443374192,550
1.452,1.452174192,550
1.4608,1.460974192,550
1.4696,1.469774192,550
1.4784,1.478574192,550
1.4872,1.487374192,550
1.496,1.496174192,550
1.5048,1.504974192,550
1.5136,1.513774192,550
1.5224,1.522574192,550
1.5312,1.531374192,550
1.54,1.540174192,550
1.5488,1.548974192,550
1.5576,1.557774192,550
1.5664,1.566574192,550
1.5752,1.575374192,550
1.584,1.584174192,550
1.5928,1.592974192,550
1.6016,1.601774192,550
1.6104,1.610574192,550
1.6192,1.619374192,550
1.628,1.628174192,550
1.6368,1.636974192,550
1.6456,1.645774192,550
1.6544,1.654574192,550
1.6632,1.663374192,550
1.672,1.672174192,550
1.6808,1.680974192,550
1.6896,1.689774192,550
1.6984,1.698574192,550
1.7072,1.707374192,550
1.716,1.716174192,550
1.7248,1.724974192,550
1.7336,1.733774192,550
1.7424,1.742574192,550
1.7512,1.751374192,550
1.76,1.760174192,550
1.7688,1.768974192,550
1.7776,1.777774192,550
1.7864,1.786574192,550
1.7952,1.795374192,550
1.804,1.804174192,550
1.8128,1.812974192,550
1.8216,1.821774192,550
1.8304,1.830574192,550
1.8392,1.839374192,550
1.848,1.848174192,550
1.8568,1.856974192,550
1.8656,1.865774192,550
1.8744,1.874574192,550
1.8832,1.883374192,550
1.892,1.892174192,550
1.9008,1.900974192,550
1.9096,1.909774192,550
1.9184,1.918574192,550
1.9272,1.927374192,550
1.936,1.936174192,550
1.9448,1.944974192,550
1.9536,1.953774192,550
1.9624,1.962574192,550
1.9712,1.971374192,550
1.98,1.980174192,550
1.9888,1.988974192,550
1.9976,1.997774192,550
2.0064,2.006574192,550
2.0152,2.015374192,550
2.024,2.024174192,550
2.0328,2.032974192,550
2.0416,2.041774192,550
2.0504,2.050574192,550
2.0592,2.059374192,550
2.068,2.068174192,550
2.0768,2.076974192,550
2.0856,2.085774192,550
2.0944,2.094574192,550
2.1032,2.103374192,550
2.112,2.112174192,550
2.1208,2.120974192,550
2.1296,2.129774192,550
2.1384,2.138574192,550
2.1472,2.147374192,550
2.156,2.156174192,550
2.1648,2.164974192,550
2.1736,2.173774192,550
2.1824,2.182574192,550
2.1912,2.191374192,550
2.2,2.200174192,550
2.2088,2.208974192,550
2.2176,2.217774192,550
2.2264,2.226574192,550
2.2352,2.235374192,550
2.244,2.244174192,550
2.2528,2.252974192,550
2.2616,2.261774192,550
2.2704,2.270574192,550
2.2792,2.279374192,550
2.288,2.288174192,550
2.2968,2.296974192,550
2.3056,2.305774192,550
2.3144,2.314574192,550
2.3232,2.323374192,550
2.332,2.332174192,550
2.3408,2.340974192,550
2.3496,2.349774192,550
2.3584,2.358574192,550
2.3672,2.367374192,550
2.376,2.376174192,550
2.3848,2.384974192,550
2.3936,2.393774192,550
2.4024,2.402574192,550
2.4112,2.411374192,550
2.42,2.420174192,550
2.4288,2.428974192,550
2.4376,2.437774192,550
2.4464,2.446574192,550
2.4552,2.455374192,550
2.464,2.464174192,550
2.4728,2.472974192,550
2.4816,2.481774192,550
2.4904,2.490574192,550
2.4992,2.499374192,550
2.508,2.508174192,550
2.5168,2.516974192,550
2.5256,2.525774192,550
2.5344,2.534574192,550
2.5432,2.543374192,550
2.552,2.552174192,550
2.5608,2.560974192,550
2.5696,2.569774192,550
2.5784,2.578574192,550
2.5872,2.587374192,550
2.596,2.596174192,550
2.6048,2.604974192,550
2.6136,2.613774192,550
2.6224,2.622574192,550
2.6312,2.631374192,550
2.64,2.640174192,550
2.6488,2.648974192,550
2.6576,2.657774192,550
2.6664,2.666574192,550
2.6752,2.675374192,550
2.684,2.684174192,550
2.6928,2.692974192,550
2.7016,2.701774192,550
2.7104,2.710574192,550
2.7192,2.719374192,550
2.728,2.728174192,550
2.7368,2.736974192,550
2.7456,2.745774192,550
2.7544,2.754574192,550
2.7632,2.763374192,550
2.772,2.772174192,550
2.7808,2.780974192,550
2.7896,2.789774192,550
2.7984,2.798574192,550
2.8072,2.807374192,550
2.816,2.816174192,550
2.8248,2.824974192,550
2.8336,2.833774192,550
2.8424,2.842574192,550
2.8512,2.851374192,550
2.86,2.860174192,550
2.8688,2.868974192,550
2.8776,2.877774192,550
2.8864,2.886574192,550
2.8952,2.895374192,550
2.904,2.904174192,550
2.9128,2.912974192,550
2.9216,2.921774192,550
2.9304,2.930574192,550
2.9392,2.939374192,550
2.948,2.948174192,550
2.9568,2.956974192,550
2.9656,2.965774192,550
2.9744,2.974574192,550
2.9832,2.983374192,550
2.992,2.992174192,550
3.0008,3.000974192,550
3.0096,3.009774192,550
3.0184,3.018574192,550
3.0272,3.027374192,550
3.036,3.036174192,550
3.0448,3.044974192,550
3.0536,3.053774192,550
3.0624,3.062574192,550
3.0712,3.071374192,550
3.08,3.080174192,550
3.0888,3.088974192,550
3.0976,3.097774192,550
3.1064,3.106574192,550
3.1152,3.115374192,550
3.124,3.124174192,550
3.1328,3.132974192,550
3.1416,3.141774192,550
3.1504,3.150574192,550
3.1592,3.159374192,550
3.168,3.168174192,550
3.1768,3.176974192,550
3.1856,3.185774192,550
3.1944,3.194574192,550
3.2032,3.203374192,550
3.212,3.212174192,550
3.2208,3.220974192,550
3.2296,3.229774192,550
3.2384,3.238574192,550
3.2472,3.247374192,550
3.256,3.256174192,550
3.2648,3.264974192,550
3.2736,3.273774192,550
3.2824,3.282574192,550
3.2912,3.291374192,550
3.3,3.300174192,550
3.3088,3.308974192,550
3.3176,3.317774192,550
3.3264,3.326574192,550
3.3352,3.335374192,550
3.344,3.344174192,550
3.3528,3.352974192,550
3.3616,3.361774192,550
3.3704,3.370574192,550
3.3792,3.379374192,550
3.388,3.388174192,550
3.3968,3.396974192,550
3.4056,3.405774192,550
3.4144,3.414574192,550
3.4232,3.423374192,550
3.432,3.432174192,550
3.4408,3.440974192,550
3.4496,3.449774192,550
3.4584,3.458574192,550
3.4672,3.467374192,550
3.476,3.476174192,550
3.4848,3.484974192,550
3.4936,3.493774192,550
3.5024,3.502574192,550
3.5112,3.511374192,550
3.52,3.520174192,550
3.5288,3.528974192,550
3.5376,3.537774192,550
3.5464,3.546574192,550
3.5552,3.555374192,550
3.564,3.564174192,550
3.5728,3.572974192,550
3.5816,3.581774192,550
3.5904,3.590574192,550
3.5992,3.599374192,550
3.608,3.608174192,550
3.6168,3.616974192,550
3.6256,3.625774192,550
3.6344,3.634574192,550
3.6432,3.643374192,550
3.652,3.652174192,550
3.6608,3.660974192,550
3.6696,3.669774192,550
3.6784,3.678574192,550
3.6872,3.687374192,550
3.696,3.696174192,550
3.7048,3.704974192,550
3.7136,3.713774192,550
3.7224,3.722574192,550
3.7312,3.731374192,550
3.74,3.740174192,550
3.7488,3.748974192,550
3.7576,3.757774192,550
3.7664,3.766574192,550
3.7752,3.775374192,550
3.784,3.784174192,550
3.7928,3.792974192,550
3.8016,3.801774192,550
3.8104,3.810574192,550
3.8192,3.819374192,550
3.828,3.828174192,550
