send_time,recv_time,packet_size
1.11762,1.11781,1100
1.1352,1.13538,1100
1.1528,1.15298,1100
1.1704,1.17058,1100
1.188,1.18818,1100
1.2056,1.20578,1100
1.2232,1.22338,1100
1.2408,1.24098,1100
1.2584,1.25858,1100
1.276,1.27618,1100
1.2936,1.29378,1100
1.3112,1.31138,1100
1.3288,1.32898,1100
1.3464,1.34658,1100
1.364,1.36418,1100
1.3816,1.38178,1100
1.3992,1.39938,1100
1.4168,1.41698,1100
1.4344,1.43458,1100
1.452,1.45218,1100
1.4696,1.46978,1100
1.4872,1.48738,1100
1.5048,1.50498,1100
1.5224,1.52258,1100
1.54,1.54018,1100
1.5576,1.55778,1100
1.5752,1.57538,1100
1.5928,1.59298,1100
1.6104,1.61058,1100
1.628,1.62818,1100
1.6456,1.64578,1100
1.6632,1.66338,1100
1.6808,1.68098,1100
1.6984,1.69858,1100
1.716,1.71618,1100
1.7336,1.73378,1100
1.7512,1.75138,1100
1.7688,1.76898,1100
1.7864,1.78658,1100
1.804,1.80418,1100
1.8216,1.82178,1100
1.8392,1.83938,1100
1.8568,1.85698,1100
1.8744,1.87458,1100
1.892,1.89218,1100
1.9096,1.90978,1100
1.9272,1.92738,1100
1.9448,1.94498,1100
1.9624,1.96258,1100
1.98,1.98018,1100
1.9976,1.99778,1100
2.0152,2.01538,1100
2.0328,2.03298,1100
2.0504,2.05058,1100
2.068,2.06818,1100
2.0856,2.08578,1100
2.1032,2.10338,1100
2.1208,2.12098,1100
2.1384,2.13858,1100
2.156,2.15618,1100
2.1736,2.17378,1100
2.1912,2.19138,1100
2.2088,2.20898,1100
2.2264,2.22658,1100
2.244,2.24418,1100
2.2616,2.26178,1100
2.2792,2.27938,1100
2.2968,2.29698,1100
2.3144,2.31458,1100
2.332,2.33218,1100
2.3496,2.34978,1100
2.3672,2.36738,1100
2.3848,2.38498,1100
2.4024,2.40258,1100
2.42,2.42018,1100
2.4376,2.43778,1100
2.4552,2.45538,1100
2.4728,2.47298,1100
2.4904,2.49058,1100
2.508,2.50818,1100
2.5256,2.52578,1100
2.5432,2.54338,1100
2.5608,2.56098,1100
2.5784,2.57858,1100
2.596,2.59618,1100
2.6136,2.61378,1100
2.6312,2.63138,1100
2.6488,2.64898,1100
2.6664,2.66658,1100
2.684,2.68418,1100
2.7016,2.70178,1100
2.7192,2.71938,1100
2.7368,2.73698,1100
2.7544,2.75458,1100
2.772,2.77218,1100
2.7896,2.78978,1100
2.8072,2.80738,1100
2.8248,2.82498,1100
2.8424,2.84258,1100
2.86,2.86018,1100
2.8776,2.87778,1100
2.8952,2.89538,1100
2.9128,2.91298,1100
2.9304,2.93058,1100
2.948,2.94818,1100
2.9656,2.96578,1100
2.9832,2.98338,1100
3.0008,3.00098,1100
3.0184,3.01858,1100
3.036,3.03618,1100
3.0536,3.05378,1100
3.0712,3.07138,1100
3.0888,3.08898,1100
3.1064,3.10658,1100
3.124,3.12418,1100
3.1416,3.14178,1100
3.1592,3.15938,1100
3.1768,3.17698,1100
3.1944,3.19458,1100
3.212,3.21218,1100
3.2296,3.22978,1100
3.2472,3.24738,1100
3.2648,3.26498,1100
3.2824,3.28258,1100
3.3,3.30018,1100
3.3176,3.31778,1100
3.3352,3.33538,1100
3.3528,3.35298,1100
3.3704,3.37058,1100
3.388,3.38818,1100
3.4056,3.40578,1100
3.4232,3.42338,1100
3.4408,3.44098,1100
3.4584,3.45858,1100
3.476,3.47618,1100
3.4936,3.49378,1100
3.5112,3.51138,1100
3.5288,3.52898,1100
3.5464,3.54658,1100
3.564,3.56418,1100
3.5816,3.58178,1100
3.5992,3.59938,1100
3.6168,3.61698,1100
3.6344,3.63458,1100
3.652,3.65218,1100
3.6696,3.66978,1100
3.6872,3.68738,1100
3.7048,3.70498,1100
3.7224,3.72258,1100
3.74,3.74018,1100
3.7576,3.75778,1100
3.7752,3.77538,1100
3.7928,3.79298,1100
3.8104,3.81058,1100
3.828,3.82818,1100
3.8456,3.84578,1100
3.8632,3.86338,1100
3.8808,3.88098,1100
3.8984,3.89858,1100
3.916,3.91618,1100
3.9336,3.93378,1100
3.9512,3.95138,1100
3.9688,3.96898,1100
3.9864,3.98658,1100
4.004,4.00418,1100
4.0216,4.02178,1100
4.0392,4.03938,1100
4.0568,4.05698,1100
4.0744,4.07458,1100
4.092,4.09218,1100
4.1096,4.10978,1100
4.1272,4.12738,1100
4.1448,4.14498,1100
4.1624,4.16258,1100
4.18,4.18018,1100
4.1976,4.19778,1100
4.2152,4.21538,1100
4.2328,4.23298,1100
4.2504,4.25058,1100
4.268,4.26818,1100
4.2856,4.28578,1100
4.3032,4.30338,1100
4.3208,4.32098,1100
4.3384,4.33858,1100
4.356,4.35618,1100
4.3736,4.37378,1100
4.3912,4.39138,1100
4.4088,4.40898,1100
4.4264,4.42658,1100
4.444,4.44418,1100
4.4616,4.46178,1100
4.4792,4.47938,1100
4.4968,4.49698,1100
4.5144,4.51458,1100
4.532,4.53218,1100
4.5496,4.54978,1100
4.5672,4.56738,1100
4.5848,4.58498,1100
4.6024,4.60258,1100
4.62,4.62018,1100
4.6376,4.63778,1100
4.6552,4.65538,1100
4.6728,4.67298,1100
4.6904,4.69058,1100
4.708,4.70818,1100
4.7256,4.72578,1100
4.7432,4.74338,1100
4.7608,4.76098,1100
4.7784,4.77858,1100
4.796,4.79618,1100
4.8136,4.81378,1100
4.8312,4.83138,1100
4.8488,4.84898,1100
4.8664,4.86658,1100
4.884,4.88418,1100
4.9016,4.90178,1100
