send_time,recv_time,packet_size
1.1232,1.133489848,1450
1.1464,1.146663304,1450
1.1696,1.169863304,1450
1.1928,1.193063304,1450
1.216,1.216263304,1450
1.2392,1.239463304,1450
1.2624,1.262663304,1450
1.2856,1.285863304,1450
1.3088,1.309063304,1450
1.332,1.332263304,1450
1.3552,1.355463304,1450
1.3784,1.378663304,1450
1.4016,1.401863304,1450
1.4248,1.425063304,1450
1.448,1.448263304,1450
1.4712,1.471463304,1450
1.4944,1.494663304,1450
1.5176,1.517863304,1450
1.5408,1.541063304,1450
1.564,1.564263304,1450
1.5872,1.587463304,1450
1.6104,1.610663304,1450
1.6336,1.633863304,1450
1.6568,1.657063304,1450
1.68,1.680263304,1450
1.7032,1.703463304,1450
1.7264,1.726663304,1450
1.7496,1.749863304,1450
1.7728,1.773063304,1450
1.796,1.796263304,1450
1.8192,1.819463304,1450
1.8424,1.842663304,1450
1.8656,1.865863304,1450
1.8888,1.889063304,1450
1.912,1.912263304,1450
1.9352,1.935463304,1450
1.9584,1.958663304,1450
1.9816,1.981863304,1450
2.0048,2.005063304,1450
2.028,2.028263304,1450
2.0512,2.051463304,1450
2.0744,2.074663304,1450
2.0976,2.097863304,1450
2.1208,2.121063304,1450
2.144,2.144263304,1450
2.1672,2.167463304,1450
2.1904,2.190663304,1450
2.2136,2.213863304,1450
2.2368,2.237063304,1450
2.26,2.260263304,1450
2.2832,2.283463304,1450
2.3064,2.306663304,1450
2.3296,2.329863304,1450
2.3528,2.353063304,1450
2.376,2.376263304,1450
2.3992,2.399463304,1450
2.4224,2.422663304,1450
2.4456,2.445863304,1450
2.4688,2.469063304,1450
2.492,2.492263304,1450
2.5152,2.515463304,1450
2.5384,2.538663304,1450
2.5616,2.561863304,1450
2.5848,2.585063304,1450
2.608,2.608263304,1450
2.6312,2.631463304,1450
2.6544,2.654663304,1450
2.6776,2.677863304,1450
2.7008,2.701063304,1450
2.724,2.724263304,1450
2.7472,2.747463304,1450
2.7704,2.770663304,1450
2.7936,2.793863304,1450
2.8168,2.817063304,1450
2.84,2.840263304,1450
2.8632,2.863463304,1450
2.8864,2.886663304,1450
2.9096,2.909863304,1450
2.9328,2.933063304,1450
2.956,2.956263304,1450
2.9792,2.979463304,1450
3.0024,3.002663304,1450
3.0256,3.025863304,1450
3.0488,3.049063304,1450
3.072,3.072263304,1450
3.0952,3.095463304,1450
3.1184,3.118663304,1450
3.1416,3.141863304,1450
3.1648,3.165063304,1450
3.188,3.188263304,1450
3.2112,3.211463304,1450
3.2344,3.234663304,1450
3.2576,3.257863304,1450
3.2808,3.281063304,1450
3.304,3.304263304,1450
3.3272,3.327463304,1450
3.3504,3.350663304,1450
3.3736,3.373863304,1450
3.3968,3.397063304,1450
3.42,3.420263304,1450
3.4432,3.443463304,1450
3.4664,3.466663304,1450
3.4896,3.489863304,1450
3.5128,3.513063304,1450
3.536,3.536263304,1450
3.5592,3.559463304,1450
3.5824,3.582663304,1450
3.6056,3.605863304,1450
3.6288,3.629063304,1450
3.652,3.652263304,1450
3.6752,3.675463304,1450
3.6984,3.698663304,1450
3.7216,3.721863304,1450
3.7448,3.745063304,1450
3.768,3.768263304,1450
3.7912,3.791463304,1450
3.8144,3.814663304,1450
3.8376,3.837863304,1450
3.8608,3.861063304,1450
3.884,3.884263304,1450
3.9072,3.907463304,1450
3.9304,3.930663304,1450
3.9536,3.953863304,1450
3.9768,3.977063304,1450
4,4.000263304,1450
4.0232,4.023463304,1450
4.0464,4.046663304,1450
4.0696,4.069863304,1450
4.0928,4.093063304,1450
4.116,4.116263304,1450
4.1392,4.139463304,1450
4.1624,4.162663304,1450
4.1856,4.185863304,1450
4.2088,4.209063304,1450
4.232,4.232263304,1450
4.2552,4.255463304,1450
4.2784,4.278663304,1450
4.3016,4.301863304,1450
4.3248,4.325063304,1450
4.348,4.348263304,1450
4.3712,4.371463304,1450
4.3944,4.394663304,1450
4.4176,4.417863304,1450
4.4408,4.441063304,1450
4.464,4.464263304,1450
4.4872,4.487463304,1450
4.5104,4.510663304,1450
4.5336,4.533863304,1450
4.5568,4.557063304,1450
4.58,4.580263304,1450
4.6032,4.603463304,1450
4.6264,4.626663304,1450
4.6496,4.649863304,1450
4.6728,4.673063304,1450
4.696,4.696263304,1450
4.7192,4.719463304,1450
4.7424,4.742663304,1450
4.7656,4.765863304,1450
