send_time,recv_time,packet_size
1.10322,1.10326,200
1.1064,1.10644,200
1.1096,1.10964,200
1.1128,1.11284,200
1.116,1.11604,200
1.1192,1.11924,200
1.1224,1.12244,200
1.1256,1.12564,200
1.1288,1.12884,200
1.132,1.13204,200
1.1352,1.13524,200
1.1384,1.13844,200
1.1416,1.14164,200
1.1448,1.14484,200
1.148,1.14804,200
1.1512,1.15124,200
1.1544,1.15444,200
1.1576,1.15764,200
1.1608,1.16084,200
1.164,1.16404,200
1.1672,1.16724,200
1.1704,1.17044,200
1.1736,1.17364,200
1.1768,1.17684,200
1.18,1.18004,200
1.1832,1.18324,200
1.1864,1.18644,200
1.1896,1.18964,200
1.1928,1.19284,200
1.196,1.19604,200
1.1992,1.19924,200
1.2024,1.20244,200
1.2056,1.20564,200
1.2088,1.20884,200
1.212,1.21204,200
1.2152,1.21524,200
1.2184,1.21844,200
1.2216,1.22164,200
1.2248,1.22484,200
1.228,1.22804,200
1.2312,1.23124,200
1.2344,1.23444,200
1.2376,1.23764,200
1.2408,1.24084,200
1.244,1.24404,200
1.2472,1.24724,200
1.2504,1.25044,200
1.2536,1.25364,200
1.2568,1.25684,200
1.26,1.26004,200
1.2632,1.26324,200
1.2664,1.26644,200
1.2696,1.26964,200
1.2728,1.27284,200
1.276,1.27604,200
1.2792,1.27924,200
1.2824,1.28244,200
1.2856,1.28564,200
1.2888,1.28884,200
1.292,1.29204,200
1.2952,1.29524,200
1.2984,1.29844,200
1.3016,1.30164,200
1.3048,1.30484,200
1.308,1.30804,200
1.3112,1.31124,200
1.3144,1.31444,200
1.3176,1.31764,200
1.3208,1.32084,200
1.324,1.32404,200
1.3272,1.32724,200
1.3304,1.33044,200
1.3336,1.33364,200
1.3368,1.33684,200
1.34,1.34004,200
1.3432,1.34324,200
1.3464,1.34644,200
1.3496,1.34964,200
1.3528,1.35284,200
1.356,1.35604,200
1.3592,1.35924,200
1.3624,1.36244,200
1.3656,1.36564,200
1.3688,1.36884,200
1.372,1.37204,200
1.3752,1.37524,200
1.3784,1.37844,200
1.3816,1.38164,200
1.3848,1.38484,200
1.388,1.38804,200
1.3912,1.39124,200
1.3944,1.39444,200
1.3976,1.39764,200
1.4008,1.40084,200
1.404,1.40404,200
1.4072,1.40724,200
1.4104,1.41044,200
1.4136,1.41364,200
1.4168,1.41684,200
1.42,1.42004,200
1.4232,1.42324,200
1.4264,1.42644,200
1.4296,1.42964,200
1.4328,1.43284,200
1.436,1.43604,200
1.4392,1.43924,200
1.4424,1.44244,200
1.4456,1.44564,200
1.4488,1.44884,200
1.452,1.45204,200
1.4552,1.45524,200
1.4584,1.45844,200
1.4616,1.46164,200
1.4648,1.46484,200
1.468,1.46804,200
1.4712,1.47124,200
1.4744,1.47444,200
1.4776,1.47764,200
1.4808,1.48084,200
1.484,1.48404,200
1.4872,1.48724,200
1.4904,1.49044,200
1.4936,1.49364,200
1.4968,1.49684,200
1.5,1.50004,200
1.5032,1.50324,200
1.5064,1.50644,200
1.5096,1.50964,200
1.5128,1.51284,200
1.516,1.51604,200
1.5192,1.51924,200
1.5224,1.52244,200
1.5256,1.52564,200
1.5288,1.52884,200
1.532,1.53204,200
1.5352,1.53524,200
1.5384,1.53844,200
1.5416,1.54164,200
1.5448,1.54484,200
1.548,1.54804,200
1.5512,1.55124,200
1.5544,1.55444,200
1.5576,1.55764,200
1.5608,1.56084,200
1.564,1.56404,200
1.5672,1.56724,200
1.5704,1.57044,200
1.5736,1.57364,200
1.5768,1.57684,200
1.58,1.58004,200
1.5832,1.58324,200
1.5864,1.58644,200
1.5896,1.58964,200
1.5928,1.59284,200
1.596,1.59604,200
1.5992,1.59924,200
1.6024,1.60244,200
1.6056,1.60564,200
1.6088,1.60884,200
1.612,1.61204,200
1.6152,1.61524,200
1.6184,1.61844,200
1.6216,1.62164,200
1.6248,1.62484,200
1.628,1.62804,200
1.6312,1.63124,200
1.6344,1.63444,200
1.6376,1.63764,200
1.6408,1.64084,200
1.644,1.64404,200
1.6472,1.64724,200
1.6504,1.65044,200
1.6536,1.65364,200
1.6568,1.65684,200
1.66,1.66004,200
1.6632,1.66324,200
1.6664,1.66644,200
1.6696,1.66964,200
1.6728,1.67284,200
1.676,1.67604,200
1.6792,1.67924,200
1.6824,1.68244,200
1.6856,1.68564,200
1.6888,1.68884,200
1.692,1.69204,200
1.6952,1.69524,200
1.6984,1.69844,200
1.7016,1.70164,200
1.7048,1.70484,200
1.708,1.70804,200
1.7112,1.71124,200
1.7144,1.71444,200
1.7176,1.71764,200
1.7208,1.72084,200
1.724,1.72404,200
1.7272,1.72724,200
1.7304,1.73044,200
1.7336,1.73364,200
1.7368,1.73684,200
1.74,1.74004,200
1.7432,1.74324,200
1.7464,1.74644,200
1.7496,1.74964,200
1.7528,1.75284,200
1.756,1.75604,200
1.7592,1.75924,200
1.7624,1.76244,200
1.7656,1.76564,200
1.7688,1.76884,200
1.772,1.77204,200
1.7752,1.77524,200
1.7784,1.77844,200
1.7816,1.78164,200
1.7848,1.78484,200
1.788,1.78804,200
1.7912,1.79124,200
1.7944,1.79444,200
1.7976,1.79764,200
1.8008,1.80084,200
1.804,1.80404,200
1.8072,1.80724,200
1.8104,1.81044,200
1.8136,1.81364,200
1.8168,1.81684,200
1.82,1.82004,200
1.8232,1.82324,200
1.8264,1.82644,200
1.8296,1.82964,200
1.8328,1.83284,200
1.836,1.83604,200
1.8392,1.83924,200
1.8424,1.84244,200
1.8456,1.84564,200
1.8488,1.84884,200
1.852,1.85204,200
1.8552,1.85524,200
1.8584,1.85844,200
1.8616,1.86164,200
1.8648,1.86484,200
1.868,1.86804,200
1.8712,1.87124,200
1.8744,1.87444,200
1.8776,1.87764,200
1.8808,1.88084,200
1.884,1.88404,200
1.8872,1.88724,200
1.8904,1.89044,200
1.8936,1.89364,200
1.8968,1.89684,200
1.9,1.90004,200
1.9032,1.90324,200
1.9064,1.90644,200
1.9096,1.90964,200
1.9128,1.91284,200
1.916,1.91604,200
1.9192,1.91924,200
1.9224,1.92244,200
1.9256,1.92564,200
1.9288,1.92884,200
1.932,1.93204,200
1.9352,1.93524,200
1.9384,1.93844,200
1.9416,1.94164,200
1.9448,1.94484,200
1.948,1.94804,200
1.9512,1.95124,200
1.9544,1.95444,200
1.9576,1.95764,200
1.9608,1.96084,200
1.964,1.96404,200
1.9672,1.96724,200
1.9704,1.97044,200
1.9736,1.97364,200
1.9768,1.97684,200
1.98,1.98004,200
1.9832,1.98324,200
1.9864,1.98644,200
1.9896,1.98964,200
1.9928,1.99284,200
1.996,1.99604,200
1.9992,1.99924,200
