send_time,recv_time,delay
1.1194,1.12064,0.0012389
1.13277,1.13299,0.000222576
1.14915,1.14937,0.000222576
1.16554,1.16576,0.000222576
1.18192,1.18214,0.000222576
1.1983,1.19853,0.000222576
1.21469,1.21491,0.000222576
1.23107,1.23129,0.000222576
1.24746,1.24768,0.000222576
1.26384,1.26406,0.000222576
1.28022,1.28045,0.000222576
1.29661,1.29683,0.000222576
1.31299,1.31321,0.000222576
1.32938,1.3296,0.000222576
1.34576,1.34598,0.000222576
1.36214,1.36237,0.000222576
1.37853,1.37875,0.000222576
1.39491,1.39513,0.000222576
1.4113,1.41152,0.000222576
1.42768,1.4279,0.000222576
1.44406,1.44429,0.000222576
1.46045,1.46067,0.000222576
1.47683,1.47705,0.000222576
1.49322,1.49344,0.000222576
1.5096,1.50982,0.000222576
1.52598,1.52621,0.000222576
1.54237,1.54259,0.000222576
1.55875,1.55897,0.000222576
1.57514,1.57536,0.000222576
1.59152,1.59174,0.000222576
1.6079,1.60813,0.000222576
1.62429,1.62451,0.000222576
1.64067,1.64089,0.000222576
1.65706,1.65728,0.000222576
1.67344,1.67366,0.000222576
1.68982,1.69005,0.000222576
1.70621,1.70643,0.000222576
1.72259,1.72281,0.000222576
1.73898,1.7392,0.000222576
1.75536,1.75558,0.000222576
1.77174,1.77197,0.000222576
1.78813,1.78835,0.000222576
1.80451,1.80473,0.000222576
1.8209,1.82112,0.000222576
1.83728,1.8375,0.000222576
1.85366,1.85389,0.000222576
1.87005,1.87027,0.000222576
1.88643,1.88665,0.000222576
1.90282,1.90304,0.000222576
1.9192,1.91942,0.000222576
1.93558,1.93581,0.000222576
1.95197,1.95219,0.000222576
1.96835,1.96857,0.000222576
1.98474,1.98496,0.000222576
2.00112,2.00134,0.000222576
2.0175,2.01773,0.000222576
2.03389,2.03411,0.000222576
2.05027,2.05049,0.000222576
2.06666,2.06688,0.000222576
2.08304,2.08326,0.000222576
2.09942,2.09965,0.000222576
2.11581,2.11603,0.000222576
2.13219,2.13241,0.000222576
2.14858,2.1488,0.000222576
2.16496,2.16518,0.000222576
2.18134,2.18157,0.000222576
2.19773,2.19795,0.000222576
2.21411,2.21433,0.000222576
2.2305,2.23072,0.000222576
2.24688,2.2471,0.000222576
2.26326,2.26349,0.000222576
2.27965,2.27987,0.000222576
2.29603,2.29625,0.000222576
2.31242,2.31264,0.000222576
2.3288,2.32902,0.000222576
2.34518,2.34541,0.000222576
2.36157,2.36179,0.000222576
2.37795,2.37817,0.000222576
2.39434,2.39456,0.000222576
2.41072,2.41094,0.000222576
2.4271,2.42733,0.000222576
2.44349,2.44371,0.000222576
2.45987,2.46009,0.000222576
2.47626,2.47648,0.000222576
2.49264,2.49286,0.000222576
2.50902,2.50925,0.000222576
2.52541,2.52563,0.000222576
2.54179,2.54201,0.000222576
2.55818,2.5584,0.000222576
2.57456,2.57478,0.000222576
2.59094,2.59117,0.000222576
2.60733,2.60755,0.000222576
2.62371,2.62393,0.000222576
2.6401,2.64032,0.000222576
2.65648,2.6567,0.000222576
2.67286,2.67309,0.000222576
2.68925,2.68947,0.000222576
2.70563,2.70585,0.000222576
2.72202,2.72224,0.000222576
2.7384,2.73862,0.000222576
2.75478,2.75501,0.000222576
2.77117,2.77139,0.000222576
2.78755,2.78777,0.000222576
2.80394,2.80416,0.000222576
2.82032,2.82054,0.000222576
2.8367,2.83693,0.000222576
2.85309,2.85331,0.000222576
2.86947,2.86969,0.000222576
2.88586,2.88608,0.000222576
2.90224,2.90246,0.000222576
2.91862,2.91885,0.000222576
2.93501,2.93523,0.000222576
2.95139,2.95161,0.000222576
2.96778,2.968,0.000222576
2.98416,2.98438,0.000222576
3.00054,3.00077,0.000222576
3.01693,3.01715,0.000222576
3.03331,3.03353,0.000222576
3.0497,3.04992,0.000222576
3.06608,3.0663,0.000222576
3.08246,3.08269,0.000222576
3.09885,3.09907,0.000222576
3.11523,3.11545,0.000222576
3.13162,3.13184,0.000222576
3.148,3.14822,0.000222576
3.16438,3.16461,0.000222576
3.18077,3.18099,0.000222576
3.19715,3.19737,0.000222576
3.21354,3.21376,0.000222576
3.22992,3.23014,0.000222576
3.2463,3.24653,0.000222576
3.26269,3.26291,0.000222576
3.27907,3.27929,0.000222576
3.29546,3.29568,0.000222576
3.31184,3.31206,0.000222576
3.32822,3.32845,0.000222576
3.34461,3.34483,0.000222576
3.36099,3.36121,0.000222576
3.37738,3.3776,0.000222576
3.39376,3.39398,0.000222576
3.41014,3.41037,0.000222576
3.42653,3.42675,0.000222576
3.44291,3.44313,0.000222576
3.4593,3.45952,0.000222576
3.47568,3.4759,0.000222576
3.49206,3.49229,0.000222576
3.50845,3.50867,0.000222576
3.52483,3.52505,0.000222576
3.54122,3.54144,0.000222576
3.5576,3.55782,0.000222576
3.57398,3.57421,0.000222576
3.59037,3.59059,0.000222576
3.60675,3.60697,0.000222576
3.62314,3.62336,0.000222576
3.63952,3.63974,0.000222576
3.6559,3.65613,0.000222576
3.67229,3.67251,0.000222576
3.68867,3.68889,0.000222576
3.70506,3.70528,0.000222576
3.72144,3.72166,0.000222576
3.73782,3.73805,0.000222576
3.75421,3.75443,0.000222576
3.77059,3.77081,0.000222576
3.78698,3.7872,0.000222576
3.80336,3.80358,0.000222576
3.81974,3.81997,0.000222576
3.83613,3.83635,0.000222576
3.85251,3.85273,0.000222576
3.8689,3.86912,0.000222576
3.88528,3.8855,0.000222576
3.90166,3.90189,0.000222576
3.91805,3.91827,0.000222576
3.93443,3.93465,0.000222576
3.95082,3.95104,0.000222576
