send_time,recv_time,packet_size
1.110230488,1.111409968,450
1.1144,1.114546992,450
1.1216,1.121746992,450
1.1288,1.128946992,450
1.136,1.136146992,450
1.1432,1.143346992,450
1.1504,1.150546992,450
1.1576,1.157746992,450
1.1648,1.164946992,450
1.172,1.172146992,450
1.1792,1.179346992,450
1.1864,1.186546992,450
1.1936,1.193746992,450
1.2008,1.200946992,450
1.208,1.208146992,450
1.2152,1.215346992,450
1.2224,1.222546992,450
1.2296,1.229746992,450
1.2368,1.236946992,450
1.244,1.244146992,450
1.2512,1.251346992,450
1.2584,1.258546992,450
1.2656,1.265746992,450
1.2728,1.272946992,450
1.28,1.280146992,450
1.2872,1.287346992,450
1.2944,1.294546992,450
1.3016,1.301746992,450
1.3088,1.308946992,450
1.316,1.316146992,450
1.3232,1.323346992,450
1.3304,1.330546992,450
1.3376,1.337746992,450
1.3448,1.344946992,450
1.352,1.352146992,450
1.3592,1.359346992,450
1.3664,1.366546992,450
1.3736,1.373746992,450
1.3808,1.380946992,450
1.388,1.388146992,450
1.3952,1.395346992,450
1.4024,1.402546992,450
1.4096,1.409746992,450
1.4168,1.416946992,450
1.424,1.424146992,450
1.4312,1.431346992,450
1.4384,1.438546992,450
1.4456,1.445746992,450
1.4528,1.452946992,450
1.46,1.460146992,450
1.4672,1.467346992,450
1.4744,1.474546992,450
1.4816,1.481746992,450
1.4888,1.488946992,450
1.496,1.496146992,450
1.5032,1.503346992,450
1.5104,1.510546992,450
1.5176,1.517746992,450
1.5248,1.524946992,450
1.532,1.532146992,450
1.5392,1.539346992,450
1.5464,1.546546992,450
1.5536,1.553746992,450
1.5608,1.560946992,450
1.568,1.568146992,450
1.5752,1.575346992,450
1.5824,1.582546992,450
1.5896,1.589746992,450
1.5968,1.596946992,450
1.604,1.604146992,450
1.6112,1.611346992,450
1.6184,1.618546992,450
1.6256,1.625746992,450
1.6328,1.632946992,450
1.64,1.640146992,450
1.6472,1.647346992,450
1.6544,1.654546992,450
1.6616,1.661746992,450
1.6688,1.668946992,450
1.676,1.676146992,450
1.6832,1.683346992,450
1.6904,1.690546992,450
1.6976,1.697746992,450
1.7048,1.704946992,450
1.712,1.712146992,450
1.7192,1.719346992,450
1.7264,1.726546992,450
1.7336,1.733746992,450
1.7408,1.740946992,450
1.748,1.748146992,450
1.7552,1.755346992,450
1.7624,1.762546992,450
1.7696,1.769746992,450
1.7768,1.776946992,450
1.784,1.784146992,450
1.7912,1.791346992,450
1.7984,1.798546992,450
1.8056,1.805746992,450
1.8128,1.812946992,450
1.82,1.820146992,450
1.8272,1.827346992,450
1.8344,1.834546992,450
1.8416,1.841746992,450
1.8488,1.848946992,450
1.856,1.856146992,450
1.8632,1.863346992,450
1.8704,1.870546992,450
1.8776,1.877746992,450
1.8848,1.884946992,450
1.892,1.892146992,450
1.8992,1.899346992,450
1.9064,1.906546992,450
1.9136,1.913746992,450
1.9208,1.920946992,450
1.928,1.928146992,450
1.9352,1.935346992,450
1.9424,1.942546992,450
1.9496,1.949746992,450
1.9568,1.956946992,450
1.964,1.964146992,450
1.9712,1.971346992,450
1.9784,1.978546992,450
1.9856,1.985746992,450
1.9928,1.992946992,450
2,2.000146992,450
2.0072,2.007346992,450
2.0144,2.014546992,450
2.0216,2.021746992,450
2.0288,2.028946992,450
2.036,2.036146992,450
2.0432,2.043346992,450
2.0504,2.050546992,450
2.0576,2.057746992,450
2.0648,2.064946992,450
2.072,2.072146992,450
2.0792,2.079346992,450
2.0864,2.086546992,450
2.0936,2.093746992,450
2.1008,2.100946992,450
2.108,2.108146992,450
2.1152,2.115346992,450
2.1224,2.122546992,450
2.1296,2.129746992,450
2.1368,2.136946992,450
2.144,2.144146992,450
2.1512,2.151346992,450
2.1584,2.158546992,450
2.1656,2.165746992,450
2.1728,2.172946992,450
2.18,2.180146992,450
2.1872,2.187346992,450
2.1944,2.194546992,450
2.2016,2.201746992,450
2.2088,2.208946992,450
2.216,2.216146992,450
2.2232,2.223346992,450
2.2304,2.230546992,450
2.2376,2.237746992,450
2.2448,2.244946992,450
2.252,2.252146992,450
2.2592,2.259346992,450
2.2664,2.266546992,450
2.2736,2.273746992,450
2.2808,2.280946992,450
2.288,2.288146992,450
2.2952,2.295346992,450
2.3024,2.302546992,450
2.3096,2.309746992,450
2.3168,2.316946992,450
2.324,2.324146992,450
2.3312,2.331346992,450
2.3384,2.338546992,450
2.3456,2.345746992,450
2.3528,2.352946992,450
2.36,2.360146992,450
2.3672,2.367346992,450
2.3744,2.374546992,450
2.3816,2.381746992,450
2.3888,2.388946992,450
2.396,2.396146992,450
2.4032,2.403346992,450
2.4104,2.410546992,450
2.4176,2.417746992,450
2.4248,2.424946992,450
2.432,2.432146992,450
2.4392,2.439346992,450
2.4464,2.446546992,450
2.4536,2.453746992,450
2.4608,2.460946992,450
2.468,2.468146992,450
2.4752,2.475346992,450
2.4824,2.482546992,450
2.4896,2.489746992,450
2.4968,2.496946992,450
2.504,2.504146992,450
2.5112,2.511346992,450
2.5184,2.518546992,450
2.5256,2.525746992,450
2.5328,2.532946992,450
2.54,2.540146992,450
2.5472,2.547346992,450
2.5544,2.554546992,450
2.5616,2.561746992,450
2.5688,2.568946992,450
2.576,2.576146992,450
2.5832,2.583346992,450
2.5904,2.590546992,450
2.5976,2.597746992,450
2.6048,2.604946992,450
2.612,2.612146992,450
2.6192,2.619346992,450
2.6264,2.626546992,450
2.6336,2.633746992,450
2.6408,2.640946992,450
2.648,2.648146992,450
2.6552,2.655346992,450
2.6624,2.662546992,450
2.6696,2.669746992,450
2.6768,2.676946992,450
2.684,2.684146992,450
2.6912,2.691346992,450
2.6984,2.698546992,450
2.7056,2.705746992,450
2.7128,2.712946992,450
2.72,2.720146992,450
2.7272,2.727346992,450
2.7344,2.734546992,450
2.7416,2.741746992,450
2.7488,2.748946992,450
2.756,2.756146992,450
2.7632,2.763346992,450
2.7704,2.770546992,450
2.7776,2.777746992,450
2.7848,2.784946992,450
2.792,2.792146992,450
2.7992,2.799346992,450
2.8064,2.806546992,450
2.8136,2.813746992,450
2.8208,2.820946992,450
2.828,2.828146992,450
2.8352,2.835346992,450
2.8424,2.842546992,450
2.8496,2.849746992,450
2.8568,2.856946992,450
2.864,2.864146992,450
2.8712,2.871346992,450
2.8784,2.878546992,450
2.8856,2.885746992,450
2.8928,2.892946992,450
2.9,2.900146992,450
2.9072,2.907346992,450
2.9144,2.914546992,450
2.9216,2.921746992,450
2.9288,2.928946992,450
2.936,2.936146992,450
2.9432,2.943346992,450
2.9504,2.950546992,450
2.9576,2.957746992,450
2.9648,2.964946992,450
2.972,2.972146992,450
2.9792,2.979346992,450
2.9864,2.986546992,450
2.9936,2.993746992,450
3.0008,3.000946992,450
3.008,3.008146992,450
3.0152,3.015346992,450
3.0224,3.022546992,450
3.0296,3.029746992,450
3.0368,3.036946992,450
3.044,3.044146992,450
3.0512,3.051346992,450
3.0584,3.058546992,450
3.0656,3.065746992,450
3.0728,3.072946992,450
3.08,3.080146992,450
3.0872,3.087346992,450
3.0944,3.094546992,450
3.1016,3.101746992,450
3.1088,3.108946992,450
3.116,3.116146992,450
3.1232,3.123346992,450
3.1304,3.130546992,450
3.1376,3.137746992,450
3.1448,3.144946992,450
3.152,3.152146992,450
3.1592,3.159346992,450
3.1664,3.166546992,450
3.1736,3.173746992,450
3.1808,3.180946992,450
3.188,3.188146992,450
3.1952,3.195346992,450
3.2024,3.202546992,450
3.2096,3.209746992,450
3.2168,3.216946992,450
3.224,3.224146992,450
3.2312,3.231346992,450
3.2384,3.238546992,450
3.2456,3.245746992,450
3.2528,3.252946992,450
3.26,3.260146992,450
3.2672,3.267346992,450
3.2744,3.274546992,450
3.2816,3.281746992,450
3.2888,3.288946992,450
3.296,3.296146992,450
3.3032,3.303346992,450
3.3104,3.310546992,450
3.3176,3.317746992,450
3.3248,3.324946992,450
3.332,3.332146992,450
3.3392,3.339346992,450
3.3464,3.346546992,450
3.3536,3.353746992,450
3.3608,3.360946992,450
3.368,3.368146992,450
3.3752,3.375346992,450
3.3824,3.382546992,450
3.3896,3.389746992,450
3.3968,3.396946992,450
3.404,3.404146992,450
3.4112,3.411346992,450
3.4184,3.418546992,450
3.4256,3.425746992,450
3.4328,3.432946992,450
3.44,3.440146992,450
3.4472,3.447346992,450
3.4544,3.454546992,450
3.4616,3.461746992,450
3.4688,3.468946992,450
3.476,3.476146992,450
3.4832,3.483346992,450
3.4904,3.490546992,450
3.4976,3.497746992,450
3.5048,3.504946992,450
3.512,3.512146992,450
3.5192,3.519346992,450
3.5264,3.526546992,450
3.5336,3.533746992,450
3.5408,3.540946992,450
3.548,3.548146992,450
3.5552,3.555346992,450
3.5624,3.562546992,450
3.5696,3.569746992,450
3.5768,3.576946992,450
3.584,3.584146992,450
3.5912,3.591346992,450
3.5984,3.598546992,450
3.6056,3.605746992,450
3.6128,3.612946992,450
3.62,3.620146992,450
3.6272,3.627346992,450
3.6344,3.634546992,450
3.6416,3.641746992,450
3.6488,3.648946992,450
3.656,3.656146992,450
3.6632,3.663346992,450
3.6704,3.670546992,450
3.6776,3.677746992,450
3.6848,3.684946992,450
3.692,3.692146992,450
3.6992,3.699346992,450
3.7064,3.706546992,450
3.7136,3.713746992,450
3.7208,3.720946992,450
3.728,3.728146992,450
3.7352,3.735346992,450
3.7424,3.742546992,450
3.7496,3.749746992,450
3.7568,3.756946992,450
3.764,3.764146992,450
3.7712,3.771346992,450
3.7784,3.778546992,450
3.7856,3.785746992,450
3.7928,3.792946992,450
3.8,3.800146992,450
3.8072,3.807346992,450
3.8144,3.814546992,450
3.8216,3.821746992,450
3.8288,3.828946992,450
3.836,3.836146992,450
3.8432,3.843346992,450
3.8504,3.850546992,450
3.8576,3.857746992,450
3.8648,3.864946992,450
3.872,3.872146992,450
3.8792,3.879346992,450
3.8864,3.886546992,450
3.8936,3.893746992,450
3.9008,3.900946992,450
3.908,3.908146992,450
3.9152,3.915346992,450
3.9224,3.922546992,450
3.9296,3.929746992,450
3.9368,3.936946992,450
3.944,3.944146992,450
3.9512,3.951346992,450
3.9584,3.958546992,450
3.9656,3.965746992,450
3.9728,3.972946992,450
3.98,3.980146992,450
3.9872,3.987346992,450
3.9944,3.994546992,450
4.0016,4.001746992,450
4.0088,4.008946992,450
4.016,4.016146992,450
4.0232,4.023346992,450
4.0304,4.030546992,450
4.0376,4.037746992,450
4.0448,4.044946992,450
4.052,4.052146992,450
4.0592,4.059346992,450
4.0664,4.066546992,450
4.0736,4.073746992,450
4.0808,4.080946992,450
4.088,4.088146992,450
4.0952,4.095346992,450
4.1024,4.102546992,450
4.1096,4.109746992,450
4.1168,4.116946992,450
