send_time,recv_time,delay
1.11581,1.12298,0.00716318
1.1256,1.12575,0.000148904
1.1384,1.13855,0.000148904
1.1512,1.15135,0.000148904
1.164,1.16415,0.000148904
1.1768,1.17695,0.000148904
1.1896,1.18975,0.000148904
1.2024,1.20255,0.000148904
1.2152,1.21535,0.000148904
1.228,1.22815,0.000148904
1.2408,1.24095,0.000148904
1.2536,1.25375,0.000148904
1.2664,1.26655,0.000148904
1.2792,1.27935,0.000148904
1.292,1.29215,0.000148904
1.3048,1.30495,0.000148904
1.3176,1.31775,0.000148904
1.3304,1.33055,0.000148904
1.3432,1.34335,0.000148904
1.356,1.35615,0.000148904
1.3688,1.36895,0.000148904
1.3816,1.38175,0.000148904
1.3944,1.39455,0.000148904
1.4072,1.40735,0.000148904
1.42,1.42015,0.000148904
1.4328,1.43295,0.000148904
1.4456,1.44575,0.000148904
1.4584,1.45855,0.000148904
1.4712,1.47135,0.000148904
1.484,1.48415,0.000148904
1.4968,1.49695,0.000148904
1.5096,1.50975,0.000148904
1.5224,1.52255,0.000148904
1.5352,1.53535,0.000148904
1.548,1.54815,0.000148904
1.5608,1.56095,0.000148904
1.5736,1.57375,0.000148904
1.5864,1.58655,0.000148904
1.5992,1.59935,0.000148904
1.612,1.61215,0.000148904
1.6248,1.62495,0.000148904
1.6376,1.63775,0.000148904
1.6504,1.65055,0.000148904
1.6632,1.66335,0.000148904
1.676,1.67615,0.000148904
1.6888,1.68895,0.000148904
1.7016,1.70175,0.000148904
1.7144,1.71455,0.000148904
1.7272,1.72735,0.000148904
1.74,1.74015,0.000148904
1.7528,1.75295,0.000148904
1.7656,1.76575,0.000148904
1.7784,1.77855,0.000148904
1.7912,1.79135,0.000148904
1.804,1.80415,0.000148904
1.8168,1.81695,0.000148904
1.8296,1.82975,0.000148904
1.8424,1.84255,0.000148904
1.8552,1.85535,0.000148904
1.868,1.86815,0.000148904
1.8808,1.88095,0.000148904
1.8936,1.89375,0.000148904
1.9064,1.90655,0.000148904
1.9192,1.91935,0.000148904
1.932,1.93215,0.000148904
1.9448,1.94495,0.000148904
1.9576,1.95775,0.000148904
1.9704,1.97055,0.000148904
1.9832,1.98335,0.000148904
1.996,1.99615,0.000148904
2.0088,2.00895,0.000148904
2.0216,2.02175,0.000148904
2.0344,2.03455,0.000148904
2.0472,2.04735,0.000148904
2.06,2.06015,0.000148904
2.0728,2.07295,0.000148904
2.0856,2.08575,0.000148904
2.0984,2.09855,0.000148904
2.1112,2.11135,0.000148904
2.124,2.12415,0.000148904
2.1368,2.13695,0.000148904
2.1496,2.14975,0.000148904
2.1624,2.16255,0.000148904
2.1752,2.17535,0.000148904
2.188,2.18815,0.000148904
2.2008,2.20095,0.000148904
2.2136,2.21375,0.000148904
2.2264,2.22655,0.000148904
2.2392,2.23935,0.000148904
2.252,2.25215,0.000148904
2.2648,2.26495,0.000148904
2.2776,2.27775,0.000148904
2.2904,2.29055,0.000148904
2.3032,2.30335,0.000148904
2.316,2.31615,0.000148904
2.3288,2.32895,0.000148904
2.3416,2.34175,0.000148904
2.3544,2.35455,0.000148904
2.3672,2.36735,0.000148904
2.38,2.38015,0.000148904
2.3928,2.39295,0.000148904
2.4056,2.40575,0.000148904
2.4184,2.41855,0.000148904
2.4312,2.43135,0.000148904
2.444,2.44415,0.000148904
2.4568,2.45695,0.000148904
2.4696,2.46975,0.000148904
2.4824,2.48255,0.000148904
2.4952,2.49535,0.000148904
2.508,2.50815,0.000148904
2.5208,2.52095,0.000148904
2.5336,2.53375,0.000148904
2.5464,2.54655,0.000148904
2.5592,2.55935,0.000148904
2.572,2.57215,0.000148904
2.5848,2.58495,0.000148904
2.5976,2.59775,0.000148904
2.6104,2.61055,0.000148904
2.6232,2.62335,0.000148904
2.636,2.63615,0.000148904
2.6488,2.64895,0.000148904
2.6616,2.66175,0.000148904
2.6744,2.67455,0.000148904
2.6872,2.68735,0.000148904
2.7,2.70015,0.000148904
2.7128,2.71295,0.000148904
2.7256,2.72575,0.000148904
2.7384,2.73855,0.000148904
2.7512,2.75135,0.000148904
2.764,2.76415,0.000148904
2.7768,2.77695,0.000148904
2.7896,2.78975,0.000148904
2.8024,2.80255,0.000148904
2.8152,2.81535,0.000148904
2.828,2.82815,0.000148904
2.8408,2.84095,0.000148904
2.8536,2.85375,0.000148904
2.8664,2.86655,0.000148904
2.8792,2.87935,0.000148904
2.892,2.89215,0.000148904
2.9048,2.90495,0.000148904
2.9176,2.91775,0.000148904
2.9304,2.93055,0.000148904
2.9432,2.94335,0.000148904
2.956,2.95615,0.000148904
2.9688,2.96895,0.000148904
2.9816,2.98175,0.000148904
2.9944,2.99455,0.000148904
3.0072,3.00735,0.000148904
3.02,3.02015,0.000148904
3.0328,3.03295,0.000148904
3.0456,3.04575,0.000148904
3.0584,3.05855,0.000148904
3.0712,3.07135,0.000148904
3.084,3.08415,0.000148904
3.0968,3.09695,0.000148904
3.1096,3.10975,0.000148904
3.1224,3.12255,0.000148904
3.1352,3.13535,0.000148904
3.148,3.14815,0.000148904
3.1608,3.16095,0.000148904
3.1736,3.17375,0.000148904
3.1864,3.18655,0.000148904
3.1992,3.19935,0.000148904
3.212,3.21215,0.000148904
3.2248,3.22495,0.000148904
3.2376,3.23775,0.000148904
3.2504,3.25055,0.000148904
3.2632,3.26335,0.000148904
3.276,3.27615,0.000148904
3.2888,3.28895,0.000148904
3.3016,3.30175,0.000148904
3.3144,3.31455,0.000148904
3.3272,3.32735,0.000148904
3.34,3.34015,0.000148904
3.3528,3.35295,0.000148904
3.3656,3.36575,0.000148904
3.3784,3.37855,0.000148904
3.3912,3.39135,0.000148904
3.404,3.40415,0.000148904
3.4168,3.41695,0.000148904
3.4296,3.42975,0.000148904
3.4424,3.44255,0.000148904
3.4552,3.45535,0.000148904
3.468,3.46815,0.000148904
3.4808,3.48095,0.000148904
3.4936,3.49375,0.000148904
3.5064,3.50655,0.000148904
3.5192,3.51935,0.000148904
3.532,3.53215,0.000148904
3.5448,3.54495,0.000148904
3.5576,3.55775,0.000148904
3.5704,3.57055,0.000148904
3.5832,3.58335,0.000148904
3.596,3.59615,0.000148904
3.6088,3.60895,0.000148904
3.6216,3.62175,0.000148904
3.6344,3.63455,0.000148904
3.6472,3.64735,0.000148904
3.66,3.66015,0.000148904
3.6728,3.67295,0.000148904
3.6856,3.68575,0.000148904
3.6984,3.69855,0.000148904
3.7112,3.71135,0.000148904
3.724,3.72415,0.000148904
3.7368,3.73695,0.000148904
3.7496,3.74975,0.000148904
3.7624,3.76255,0.000148904
3.7752,3.77535,0.000148904
3.788,3.78815,0.000148904
3.8008,3.80095,0.000148904
3.8136,3.81375,0.000148904
3.8264,3.82655,0.000148904
3.8392,3.83935,0.000148904
3.852,3.85215,0.000148904
3.8648,3.86495,0.000148904
3.8776,3.87775,0.000148904
3.8904,3.89055,0.000148904
3.9032,3.90335,0.000148904
3.916,3.91615,0.000148904
3.9288,3.92895,0.000148904
3.9416,3.94175,0.000148904
3.9544,3.95455,0.000148904
3.9672,3.96735,0.000148904
3.98,3.98015,0.000148904
3.9928,3.99295,0.000148904
4.0056,4.00575,0.000148904
4.0184,4.01855,0.000148904
4.0312,4.03135,0.000148904
4.044,4.04415,0.000148904
4.0568,4.05695,0.000148904
4.0696,4.06975,0.000148904
4.0824,4.08255,0.000148904
4.0952,4.09535,0.000148904
4.108,4.10815,0.000148904
4.1208,4.12095,0.000148904
4.1336,4.13375,0.000148904
4.1464,4.14655,0.000148904
4.1592,4.15935,0.000148904
4.172,4.17215,0.000148904
4.1848,4.18495,0.000148904
4.1976,4.19775,0.000148904
4.2104,4.21055,0.000148904
4.2232,4.22335,0.000148904
4.236,4.23615,0.000148904
4.2488,4.24895,0.000148904
4.2616,4.26175,0.000148904
4.2744,4.27455,0.000148904
4.2872,4.28735,0.000148904
4.3,4.30015,0.000148904
4.3128,4.31295,0.000148904
4.3256,4.32575,0.000148904
4.3384,4.33855,0.000148904
4.3512,4.35135,0.000148904
4.364,4.36415,0.000148904
4.3768,4.37695,0.000148904
4.3896,4.38975,0.000148904
4.4024,4.40255,0.000148904
4.4152,4.41535,0.000148904
4.428,4.42815,0.000148904
4.4408,4.44095,0.000148904
4.4536,4.45375,0.000148904
4.4664,4.46655,0.000148904
4.4792,4.47935,0.000148904
4.492,4.49215,0.000148904
4.5048,4.50495,0.000148904
4.5176,4.51775,0.000148904
4.5304,4.53055,0.000148904
4.5432,4.54335,0.000148904
4.556,4.55615,0.000148904
4.5688,4.56895,0.000148904
4.5816,4.58175,0.000148904
4.5944,4.59455,0.000148904
4.6072,4.60735,0.000148904
4.62,4.62015,0.000148904
4.6328,4.63295,0.000148904
4.6456,4.64575,0.000148904
4.6584,4.65855,0.000148904
4.6712,4.67135,0.000148904
4.684,4.68415,0.000148904
4.6968,4.69695,0.000148904
4.7096,4.70975,0.000148904
4.7224,4.72255,0.000148904
4.7352,4.73535,0.000148904
4.748,4.74815,0.000148904
4.7608,4.76095,0.000148904
4.7736,4.77375,0.000148904
4.7864,4.78655,0.000148904
4.7992,4.79935,0.000148904
4.812,4.81215,0.000148904
4.8248,4.82495,0.000148904
4.8376,4.83775,0.000148904
4.8504,4.85055,0.000148904
4.8632,4.86335,0.000148904
4.876,4.87615,0.000148904
4.8888,4.88895,0.000148904
4.9016,4.90175,0.000148904
4.9144,4.91455,0.000148904
4.9272,4.92735,0.000148904
4.94,4.94015,0.000148904
4.9528,4.95295,0.000148904
4.9656,4.96575,0.000148904
4.9784,4.97855,0.000148904
4.9912,4.99135,0.000148904
5.004,5.00415,0.000148904
5.0168,5.01695,0.000148904
5.0296,5.02975,0.000148904
5.0424,5.04255,0.000148904
5.0552,5.05535,0.000148904
5.068,5.06815,0.000148904
5.0808,5.08095,0.000148904
5.0936,5.09375,0.000148904
5.1064,5.10655,0.000148904
5.1192,5.11935,0.000148904
5.132,5.13215,0.000148904
5.1448,5.14495,0.000148904
5.1576,5.15775,0.000148904
5.1704,5.17055,0.000148904
5.1832,5.18335,0.000148904
5.196,5.19615,0.000148904
5.2088,5.20895,0.000148904
5.2216,5.22175,0.000148904
5.2344,5.23455,0.000148904
5.2472,5.24735,0.000148904
5.26,5.26015,0.000148904
5.2728,5.27295,0.000148904
5.2856,5.28575,0.000148904
5.2984,5.29855,0.000148904
5.3112,5.31135,0.000148904
5.324,5.32415,0.000148904
5.3368,5.33695,0.000148904
5.3496,5.34975,0.000148904
5.3624,5.36255,0.000148904
5.3752,5.37535,0.000148904
5.388,5.38815,0.000148904
5.4008,5.40095,0.000148904
5.4136,5.41375,0.000148904
5.4264,5.42655,0.000148904
5.4392,5.43935,0.000148904
5.452,5.45215,0.000148904
5.4648,5.46495,0.000148904
5.4776,5.47775,0.000148904
5.4904,5.49055,0.000148904
5.5032,5.50335,0.000148904
5.516,5.51615,0.000148904
5.5288,5.52895,0.000148904
5.5416,5.54175,0.000148904
5.5544,5.55455,0.000148904
5.5672,5.56735,0.000148904
5.58,5.58015,0.000148904
5.5928,5.59295,0.000148904
5.6056,5.60575,0.000148904
5.6184,5.61855,0.000148904
5.6312,5.63135,0.000148904
