send_time,recv_time,delay
1.10404,1.10508,0.00103922
1.10404,1.10509,0.00104898
1.10404,1.1051,0.00105874
1.10512,1.10514,2.2896e-05
1.10614,1.10617,2.2896e-05
1.10717,1.10719,2.2896e-05
1.10819,1.10821,2.2896e-05
1.10922,1.10924,2.2896e-05
1.11024,1.11026,2.2896e-05
1.11126,1.11129,2.2896e-05
1.11229,1.11231,2.2896e-05
1.11331,1.11333,2.2896e-05
1.11434,1.11436,2.2896e-05
1.11536,1.11538,2.2896e-05
1.11638,1.11641,2.2896e-05
1.11741,1.11743,2.2896e-05
1.11843,1.11845,2.2896e-05
1.11946,1.11948,2.2896e-05
1.12048,1.1205,2.2896e-05
1.1215,1.12153,2.2896e-05
1.12253,1.12255,2.2896e-05
1.12355,1.12357,2.2896e-05
1.12458,1.1246,2.2896e-05
1.1256,1.12562,2.2896e-05
1.12662,1.12665,2.2896e-05
1.12765,1.12767,2.2896e-05
1.12867,1.12869,2.2896e-05
1.1297,1.12972,2.2896e-05
1.13072,1.13074,2.2896e-05
1.13174,1.13177,2.2896e-05
1.13277,1.13279,2.2896e-05
1.13379,1.13381,2.2896e-05
1.13482,1.13484,2.2896e-05
1.13584,1.13586,2.2896e-05
1.13686,1.13689,2.2896e-05
1.13789,1.13791,2.2896e-05
1.13891,1.13893,2.2896e-05
1.13994,1.13996,2.2896e-05
1.14096,1.14098,2.2896e-05
1.14198,1.14201,2.2896e-05
1.14301,1.14303,2.2896e-05
1.14403,1.14405,2.2896e-05
1.14506,1.14508,2.2896e-05
1.14608,1.1461,2.2896e-05
1.1471,1.14713,2.2896e-05
1.14813,1.14815,2.2896e-05
1.14915,1.14917,2.2896e-05
1.15018,1.1502,2.2896e-05
1.1512,1.15122,2.2896e-05
1.15222,1.15225,2.2896e-05
1.15325,1.15327,2.2896e-05
1.15427,1.15429,2.2896e-05
1.1553,1.15532,2.2896e-05
1.15632,1.15634,2.2896e-05
1.15734,1.15737,2.2896e-05
1.15837,1.15839,2.2896e-05
1.15939,1.15941,2.2896e-05
1.16042,1.16044,2.2896e-05
1.16144,1.16146,2.2896e-05
1.16246,1.16249,2.2896e-05
1.16349,1.16351,2.2896e-05
1.16451,1.16453,2.2896e-05
1.16554,1.16556,2.2896e-05
1.16656,1.16658,2.2896e-05
1.16758,1.16761,2.2896e-05
1.16861,1.16863,2.2896e-05
1.16963,1.16965,2.2896e-05
1.17066,1.17068,2.2896e-05
1.17168,1.1717,2.2896e-05
1.1727,1.17273,2.2896e-05
1.17373,1.17375,2.2896e-05
1.17475,1.17477,2.2896e-05
1.17578,1.1758,2.2896e-05
1.1768,1.17682,2.2896e-05
1.17782,1.17785,2.2896e-05
1.17885,1.17887,2.2896e-05
1.17987,1.17989,2.2896e-05
1.1809,1.18092,2.2896e-05
1.18192,1.18194,2.2896e-05
1.18294,1.18297,2.2896e-05
1.18397,1.18399,2.2896e-05
1.18499,1.18501,2.2896e-05
1.18602,1.18604,2.2896e-05
1.18704,1.18706,2.2896e-05
1.18806,1.18809,2.2896e-05
1.18909,1.18911,2.2896e-05
1.19011,1.19013,2.2896e-05
1.19114,1.19116,2.2896e-05
1.19216,1.19218,2.2896e-05
1.19318,1.19321,2.2896e-05
1.19421,1.19423,2.2896e-05
1.19523,1.19525,2.2896e-05
1.19626,1.19628,2.2896e-05
1.19728,1.1973,2.2896e-05
1.1983,1.19833,2.2896e-05
1.19933,1.19935,2.2896e-05
1.20035,1.20037,2.2896e-05
1.20138,1.2014,2.2896e-05
1.2024,1.20242,2.2896e-05
1.20342,1.20345,2.2896e-05
1.20445,1.20447,2.2896e-05
1.20547,1.20549,2.2896e-05
1.2065,1.20652,2.2896e-05
1.20752,1.20754,2.2896e-05
1.20854,1.20857,2.2896e-05
1.20957,1.20959,2.2896e-05
1.21059,1.21061,2.2896e-05
1.21162,1.21164,2.2896e-05
1.21264,1.21266,2.2896e-05
1.21366,1.21369,2.2896e-05
1.21469,1.21471,2.2896e-05
1.21571,1.21573,2.2896e-05
1.21674,1.21676,2.2896e-05
1.21776,1.21778,2.2896e-05
1.21878,1.21881,2.2896e-05
1.21981,1.21983,2.2896e-05
1.22083,1.22085,2.2896e-05
1.22186,1.22188,2.2896e-05
1.22288,1.2229,2.2896e-05
1.2239,1.22393,2.2896e-05
1.22493,1.22495,2.2896e-05
1.22595,1.22597,2.2896e-05
1.22698,1.227,2.2896e-05
1.228,1.22802,2.2896e-05
1.22902,1.22905,2.2896e-05
1.23005,1.23007,2.2896e-05
1.23107,1.23109,2.2896e-05
1.2321,1.23212,2.2896e-05
1.23312,1.23314,2.2896e-05
1.23414,1.23417,2.2896e-05
1.23517,1.23519,2.2896e-05
1.23619,1.23621,2.2896e-05
1.23722,1.23724,2.2896e-05
1.23824,1.23826,2.2896e-05
1.23926,1.23929,2.2896e-05
1.24029,1.24031,2.2896e-05
1.24131,1.24133,2.2896e-05
1.24234,1.24236,2.2896e-05
1.24336,1.24338,2.2896e-05
1.24438,1.24441,2.2896e-05
1.24541,1.24543,2.2896e-05
1.24643,1.24645,2.2896e-05
1.24746,1.24748,2.2896e-05
1.24848,1.2485,2.2896e-05
1.2495,1.24953,2.2896e-05
1.25053,1.25055,2.2896e-05
1.25155,1.25157,2.2896e-05
1.25258,1.2526,2.2896e-05
1.2536,1.25362,2.2896e-05
1.25462,1.25465,2.2896e-05
1.25565,1.25567,2.2896e-05
1.25667,1.25669,2.2896e-05
1.2577,1.25772,2.2896e-05
1.25872,1.25874,2.2896e-05
1.25974,1.25977,2.2896e-05
1.26077,1.26079,2.2896e-05
1.26179,1.26181,2.2896e-05
1.26282,1.26284,2.2896e-05
1.26384,1.26386,2.2896e-05
1.26486,1.26489,2.2896e-05
1.26589,1.26591,2.2896e-05
1.26691,1.26693,2.2896e-05
1.26794,1.26796,2.2896e-05
1.26896,1.26898,2.2896e-05
1.26998,1.27001,2.2896e-05
1.27101,1.27103,2.2896e-05
1.27203,1.27205,2.2896e-05
1.27306,1.27308,2.2896e-05
1.27408,1.2741,2.2896e-05
1.2751,1.27513,2.2896e-05
1.27613,1.27615,2.2896e-05
1.27715,1.27717,2.2896e-05
1.27818,1.2782,2.2896e-05
1.2792,1.27922,2.2896e-05
1.28022,1.28025,2.2896e-05
1.28125,1.28127,2.2896e-05
1.28227,1.28229,2.2896e-05
1.2833,1.28332,2.2896e-05
1.28432,1.28434,2.2896e-05
1.28534,1.28537,2.2896e-05
1.28637,1.28639,2.2896e-05
1.28739,1.28741,2.2896e-05
1.28842,1.28844,2.2896e-05
1.28944,1.28946,2.2896e-05
1.29046,1.29049,2.2896e-05
1.29149,1.29151,2.2896e-05
1.29251,1.29253,2.2896e-05
1.29354,1.29356,2.2896e-05
1.29456,1.29458,2.2896e-05
1.29558,1.29561,2.2896e-05
1.29661,1.29663,2.2896e-05
1.29763,1.29765,2.2896e-05
1.29866,1.29868,2.2896e-05
1.29968,1.2997,2.2896e-05
1.3007,1.30073,2.2896e-05
1.30173,1.30175,2.2896e-05
1.30275,1.30277,2.2896e-05
1.30378,1.3038,2.2896e-05
1.3048,1.30482,2.2896e-05
1.30582,1.30585,2.2896e-05
1.30685,1.30687,2.2896e-05
1.30787,1.30789,2.2896e-05
1.3089,1.30892,2.2896e-05
1.30992,1.30994,2.2896e-05
1.31094,1.31097,2.2896e-05
1.31197,1.31199,2.2896e-05
1.31299,1.31301,2.2896e-05
1.31402,1.31404,2.2896e-05
1.31504,1.31506,2.2896e-05
1.31606,1.31609,2.2896e-05
1.31709,1.31711,2.2896e-05
1.31811,1.31813,2.2896e-05
1.31914,1.31916,2.2896e-05
1.32016,1.32018,2.2896e-05
1.32118,1.32121,2.2896e-05
